Property_Title,Price,Area_SqFt,BHK,Bathrooms,Furnishing_Status,Property_Type,Seller_Type,Project_Name,Locality,Posted_Date,Floor_Number,Source_Website,Raw_JSON,URL,Description,Price_Lakhs,Area_SqFt_Clean,BHK_Clean,Bathrooms_Clean,Bathrooms_Imputed,Property_Type_Clean,Furnishing_Status_Clean,Extracted_Locality,Locality_Tier,Price_Per_SqFt,Price_Log,Bath_to_BHK_Ratio,Area_Per_Bedroom,Size_Category,Is_Luxury,Is_Villa,Is_Studio,Is_Premium_Location,Furnishing_Score,BHK_Category,Price_Category,Spaciousness_Score,Property_Type_Score,Source_Score,Data_Completeness
"4 BHK Apartment for Sale in Rajyash Regius, Bopal Ahmedabad","₹
1.50 Cr",2960.0,4.0,,Furnished,,Owner,,,,,MagicBricks,"""49\n+\nPhotos\nUpdated yesterday\nOwner: Vivek Patel\n4 BHK Apartment for Sale in Rajyash Regius, Bopal Ahmedabad\nRajyash Regius\nSUPER AREA\n2960 sqft\nSTATUS\nReady to Move\nFLOOR\n10 out of 13\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nSOCIETY\nRajyash Regius\nBATHROOM\n4\nFREE CAB\nPickup & Drop available for Site Visit\n\nMultistorey apartment is available for sale. It is a good location property. Please contact for more details.\n\nRead more\n\u20b9\n1.50 Cr\n\u20b95,068 per sqft\nContact OwnerGet Phone No.""",,"49
+
Photos
Updated yesterday
Owner: Vivek Patel
4 BHK Apartment for Sale in Rajyash Regius, Bopal Ahmedabad
Rajyash Regius
SUPER AREA
2960 sqft
STATUS
Ready to Move
FLOOR
10 out of 13
TRANSACTION
Res",150.0,2960.0,4.0,,3.0,Apartment,Furnished,Unknown,Tier 3,5067.5675675675675,5.017279836814924,0.75,740.0,Luxury,1,0,0,0,3,4+BHK,Luxury,1.3252742332661742,3,2,1.0
"4 BHK Flat for Sale in Rajyash Regius, Bopal, Ahmedabad","₹
1.50 Cr",2960.0,4.0,,Furnished,,Owner,,,,,MagicBricks,"""49\n+\nPhotos\nUpdated yesterday\nOwner: Vivek Patel\n4 BHK Flat for Sale in Rajyash Regius, Bopal, Ahmedabad\nRajyash Regius\nSUPER AREA\n2960 sqft\nSTATUS\nReady to Move\nFLOOR\n10 out of 13\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nSOCIETY\nRajyash Regius\nBATHROOM\n4\nFREE CAB\nPickup & Drop available for Site Visit\n\nMultistorey apartment is available for sale. It is a good location property. Please contact for more details.\n\nRead more\n\u20b9\n1.50 Cr\n\u20b95,068 per sqft\nContact OwnerGet Phone No.""",,"49
+
Photos
Updated yesterday
Owner: Vivek Patel
4 BHK Flat for Sale in Rajyash Regius, Bopal, Ahmedabad
Rajyash Regius
SUPER AREA
2960 sqft
STATUS
Ready to Move
FLOOR
10 out of 13
TRANSACTION
Resale
",150.0,2960.0,4.0,,3.0,Apartment,Furnished,Unknown,Tier 3,5067.5675675675675,5.017279836814924,0.75,740.0,Luxury,1,0,0,0,3,4+BHK,Luxury,1.3252742332661742,3,2,1.0
"3 BHK Flat for Sale in Sangath Silver, Motera, Ahmedabad","₹
1.50 Cr",2100.0,3.0,3.0,Semi-Furnished,,Owner,,,,,MagicBricks,"""8\n+\nPhotos\nUpdated 7 days ago\nOwner: Misra\n3 BHK Flat for Sale in Sangath Silver, Motera, Ahmedabad\nSangath Silver\nSUPER AREA\n2100 sqft\nSTATUS\nReady to Move\nFLOOR\n4 out of 5\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nFACING\nEast\nOVERLOOKING\nGarden/Park\nSOCIETY\nSangath Silver\nOWNERSHIP\nFreehold\nBATHROOM\n3\nBALCONY\n1\nEast Facing Property\n\nMultistorey apartment is available for sale. It is a good location property. Please contact for more details.\n\nRead more\n\u20b9\n1.50 Cr\n\u20b97,143 per sqft\nContact Owner""",,"8
+
Photos
Updated 7 days ago
Owner: Misra
3 BHK Flat for Sale in Sangath Silver, Motera, Ahmedabad
Sangath Silver
SUPER AREA
2100 sqft
STATUS
Ready to Move
FLOOR
4 out of 5
TRANSACTION
Resale
FURNISH",150.0,2100.0,3.0,3.0,3.0,Apartment,Semi-Furnished,Unknown,Tier 3,7142.857142857143,5.017279836814924,1.0,700.0,Very Large,1,0,0,0,2,3BHK,Luxury,1.5107913669064748,3,2,1.0
"3 BHK Apartment for Sale in Sangath Silver, Motera Ahmedabad","₹
1.50 Cr",2100.0,3.0,3.0,Semi-Furnished,,Owner,,,,,MagicBricks,"""8\n+\nPhotos\nUpdated 7 days ago\nOwner: Misra\n3 BHK Apartment for Sale in Sangath Silver, Motera Ahmedabad\nSangath Silver\nSUPER AREA\n2100 sqft\nSTATUS\nReady to Move\nFLOOR\n4 out of 5\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nFACING\nEast\nOVERLOOKING\nGarden/Park\nSOCIETY\nSangath Silver\nOWNERSHIP\nFreehold\nBATHROOM\n3\nBALCONY\n1\nEast Facing Property\n\nMultistorey apartment is available for sale. It is a good location property. Please contact for more details.\n\nRead more\n\u20b9\n1.50 Cr\n\u20b97,143 per sqft\nContact O""",,"8
+
Photos
Updated 7 days ago
Owner: Misra
3 BHK Apartment for Sale in Sangath Silver, Motera Ahmedabad
Sangath Silver
SUPER AREA
2100 sqft
STATUS
Ready to Move
FLOOR
4 out of 5
TRANSACTION
Resale
FUR",150.0,2100.0,3.0,3.0,3.0,Apartment,Semi-Furnished,Unknown,Tier 3,7142.857142857143,5.017279836814924,1.0,700.0,Very Large,1,0,0,0,2,3BHK,Luxury,1.5107913669064748,3,2,1.0
"3 BHK Flat for Sale in Sun Sky Park, Bopal, Ahmedabad","₹
1.50 Cr",1110.0,3.0,3.0,Semi-Furnished,,Owner,,,,,MagicBricks,"""28\n+\nPhotos\nUpdated 3 days ago\nOwner: Hiren Zala\n3 BHK Flat for Sale in Sun Sky Park, Bopal, Ahmedabad\nSun Sky Park\nCARPET AREA\n1110 sqft\nSTATUS\nReady to Move\nFLOOR\n3 out of 22\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nFACING\nEast\nOVERLOOKING\nGarden/Park\nSOCIETY\nSun Sky Park\nOWNERSHIP\nFreehold\nBATHROOM\n3\nBALCONY\n1\nEast Facing Property\n\nMultistorey apartment is available for sale. Prime location, Well maintained society.\n\nRead more\n\u20b9\n1.50 Cr\n\u20b98,108 per sqft\nContact OwnerGet Phone No.""",,"28
+
Photos
Updated 3 days ago
Owner: Hiren Zala
3 BHK Flat for Sale in Sun Sky Park, Bopal, Ahmedabad
Sun Sky Park
CARPET AREA
1110 sqft
STATUS
Ready to Move
FLOOR
3 out of 22
TRANSACTION
Resale
FURN",150.0,1110.0,3.0,3.0,3.0,Apartment,Semi-Furnished,Unknown,Tier 3,13513.513513513513,5.017279836814924,1.0,370.0,Large,1,0,0,0,2,3BHK,Luxury,0.7985611510791366,3,2,1.0
"3 BHK Apartment for Sale in GSG Orchid Sky, Shela Ahmedabad","₹
1.50 Cr",2335.0,3.0,3.0,Furnished,,Owner,,,,,MagicBricks,"""19\n+\nPhotos\nUpdated 7 days ago\nOwner: JITENDER SHARMA\n3 BHK Apartment for Sale in GSG Orchid Sky, Shela Ahmedabad\nGSG Orchid Sky\nCARPET AREA\n2335 sqft\nSTATUS\nReady to Move\nFLOOR\n1 out of 14\nTRANSACTION\nResale\nFURNISHING\nFurnished\nFACING\nWest\nOVERLOOKING\nPool, Main Road\nSOCIETY\nGSG Orchid Sky\nOWNERSHIP\nFreehold\nCAR PARKING\n1 Covered\nBATHROOM\n3\nBALCONY\n1\n\nIts a premium flat with all amenities ,its fully furnished flat ,one big balcony 800 squre feet carpet with terrace garden.\n\nRead more\n\u20b9\n1.50 Cr""",,"19
+
Photos
Updated 7 days ago
Owner: JITENDER SHARMA
3 BHK Apartment for Sale in GSG Orchid Sky, Shela Ahmedabad
GSG Orchid Sky
CARPET AREA
2335 sqft
STATUS
Ready to Move
FLOOR
1 out of 14
TRANSACTIO",150.0,2335.0,3.0,3.0,3.0,Apartment,Furnished,Unknown,Tier 3,6423.982869379015,5.017279836814924,1.0,778.3333333333334,Very Large,1,0,0,0,3,3BHK,Luxury,1.6798561151079137,3,2,1.0
"3 BHK Flat for Sale in GSG Orchid Sky, Shela, Ahmedabad","₹
1.50 Cr",2335.0,3.0,3.0,Furnished,,Owner,,,,,MagicBricks,"""19\n+\nPhotos\nUpdated 7 days ago\nOwner: JITENDER SHARMA\n3 BHK Flat for Sale in GSG Orchid Sky, Shela, Ahmedabad\nGSG Orchid Sky\nCARPET AREA\n2335 sqft\nSTATUS\nReady to Move\nFLOOR\n1 out of 14\nTRANSACTION\nResale\nFURNISHING\nFurnished\nFACING\nWest\nOVERLOOKING\nPool, Main Road\nSOCIETY\nGSG Orchid Sky\nOWNERSHIP\nFreehold\nCAR PARKING\n1 Covered\nBATHROOM\n3\nBALCONY\n1\n\nIts a premium flat with all amenities ,its fully furnished flat ,one big balcony 800 squre feet carpet with terrace garden.\n\nRead more\n\u20b9\n1.50 Cr\nCon""",,"19
+
Photos
Updated 7 days ago
Owner: JITENDER SHARMA
3 BHK Flat for Sale in GSG Orchid Sky, Shela, Ahmedabad
GSG Orchid Sky
CARPET AREA
2335 sqft
STATUS
Ready to Move
FLOOR
1 out of 14
TRANSACTION
Re",150.0,2335.0,3.0,3.0,3.0,Apartment,Furnished,Unknown,Tier 3,6423.982869379015,5.017279836814924,1.0,778.3333333333334,Very Large,1,0,0,0,3,3BHK,Luxury,1.6798561151079137,3,2,1.0
"3 BHK Apartment for Sale in Sun Sky Park, Bopal Ahmedabad","₹
1.50 Cr",1110.0,3.0,3.0,Semi-Furnished,,Owner,,,,,MagicBricks,"""28\n+\nPhotos\nUpdated 3 days ago\nOwner: Hiren Zala\n3 BHK Apartment for Sale in Sun Sky Park, Bopal Ahmedabad\nSun Sky Park\nCARPET AREA\n1110 sqft\nSTATUS\nReady to Move\nFLOOR\n3 out of 22\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nFACING\nEast\nOVERLOOKING\nGarden/Park\nSOCIETY\nSun Sky Park\nOWNERSHIP\nFreehold\nBATHROOM\n3\nBALCONY\n1\nEast Facing Property\n\nMultistorey apartment is available for sale. Prime location, Well maintained society.\n\nRead more\n\u20b9\n1.50 Cr\n\u20b98,108 per sqft\nContact OwnerGet Phone No.""",,"28
+
Photos
Updated 3 days ago
Owner: Hiren Zala
3 BHK Apartment for Sale in Sun Sky Park, Bopal Ahmedabad
Sun Sky Park
CARPET AREA
1110 sqft
STATUS
Ready to Move
FLOOR
3 out of 22
TRANSACTION
Resale
",150.0,1110.0,3.0,3.0,3.0,Apartment,Semi-Furnished,Unknown,Tier 3,13513.513513513513,5.017279836814924,1.0,370.0,Large,1,0,0,0,2,3BHK,Luxury,0.7985611510791366,3,2,1.0
"3 BHK Apartment for Sale in Neelkanth Riverview, Shahibag Ahmedabad","₹
1.50 Cr",1600.0,3.0,,Furnished,,Owner,,,,,MagicBricks,"""18\n+\nPhotos\nUpdated 5 days ago\nOwner: Varsha Duggad\n3 BHK Apartment for Sale in Neelkanth Riverview, Shahibag Ahmedabad\nNeelkanth Riverview\nSUPER AREA\n1600 sqft\nSTATUS\nReady to Move\nFLOOR\n6 out of 11\nTRANSACTION\nResale\nFURNISHING\nFurnished\nSOCIETY\nNeelkanth Riverview\nBATHROOM\n3\n\nMultistorey apartment is available for sale. It is a good location property. Please contact for more details.\n\nRead more\n\u20b9\n1.50 Cr\n\u20b99,375 per sqft\nContact OwnerGet Phone No.""",,"18
+
Photos
Updated 5 days ago
Owner: Varsha Duggad
3 BHK Apartment for Sale in Neelkanth Riverview, Shahibag Ahmedabad
Neelkanth Riverview
SUPER AREA
1600 sqft
STATUS
Ready to Move
FLOOR
6 out of 11
",150.0,1600.0,3.0,,3.0,Apartment,Furnished,Unknown,Tier 3,9375.0,5.017279836814924,1.0,533.3333333333334,Very Large,1,0,0,0,3,3BHK,Luxury,1.1510791366906474,3,2,1.0
"3 BHK Flat for Sale in Neelkanth Riverview, Shahibag, Ahmedabad","₹
1.50 Cr",1600.0,3.0,,Furnished,,Owner,,,,,MagicBricks,"""18\n+\nPhotos\nUpdated 5 days ago\nOwner: Varsha Duggad\n3 BHK Flat for Sale in Neelkanth Riverview, Shahibag, Ahmedabad\nNeelkanth Riverview\nSUPER AREA\n1600 sqft\nSTATUS\nReady to Move\nFLOOR\n6 out of 11\nTRANSACTION\nResale\nFURNISHING\nFurnished\nSOCIETY\nNeelkanth Riverview\nBATHROOM\n3\n\nMultistorey apartment is available for sale. It is a good location property. Please contact for more details.\n\nRead more\n\u20b9\n1.50 Cr\n\u20b99,375 per sqft\nContact OwnerGet Phone No.""",,"18
+
Photos
Updated 5 days ago
Owner: Varsha Duggad
3 BHK Flat for Sale in Neelkanth Riverview, Shahibag, Ahmedabad
Neelkanth Riverview
SUPER AREA
1600 sqft
STATUS
Ready to Move
FLOOR
6 out of 11
TRAN",150.0,1600.0,3.0,,3.0,Apartment,Furnished,Unknown,Tier 3,9375.0,5.017279836814924,1.0,533.3333333333334,Very Large,1,0,0,0,3,3BHK,Luxury,1.1510791366906474,3,2,1.0
"3 BHK House for Sale in 12, Parimal Bunglows Ahmedabad","₹
1.50 Cr",2700.0,3.0,,Furnished,,Owner,,,,,MagicBricks,"""13\n+\nPhotos\nUpdated 3 months ago\nOwner: Jagadish Chandra Joshi\n3 BHK House for Sale in 12, Parimal Bunglows Ahmedabad\nSUPER AREA\n2700 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nFurnished\nFACING\nEast\nOVERLOOKING\nMain Road\nBATHROOM\n3\nEast Facing Property\n\u20b9\n1.50 Cr\n\u20b95,556 per sqft\nContact OwnerGet Phone No.""",,"13
+
Photos
Updated 3 months ago
Owner: Jagadish Chandra Joshi
3 BHK House for Sale in 12, Parimal Bunglows Ahmedabad
SUPER AREA
2700 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Furnished
",150.0,2700.0,3.0,,3.0,Apartment,Furnished,Unknown,Tier 3,5555.555555555556,5.017279836814924,1.0,900.0,Luxury,1,0,0,0,3,3BHK,Luxury,1.9424460431654675,3,2,1.0
"4 Bedroom House in Ghuma, Ahmedabad","₹1.5 Cr
₹10,101 /sqft
1,485 sqft
(138 sqm)
Built-up Area
4 BHK
(1 Bath)
Ready To Move",1485.0,4.0,1.0,,Independent House,Owner,,"Hari Om Villa
RESALE
4 Bedroom House in Ghuma, Ahmedabad",,,99acres,"""18\nHari Om Villa\nRESALE\n4 Bedroom House in Ghuma, Ahmedabad\n\u20b91.5 Cr\n\u20b910,101 /sqft\n1,485 sqft\n(138 sqm)\nBuilt-up Area\n4 BHK\n(1 Bath)\nReady To Move\n\nWishing to settle down in an individual house with your family? This well-Built and spacious 4 bhk house for sale in ghuma, ahmedabad west seems to be an ideal choice for a peaceful abode for a family. Constructed on a built up area of 1485 sq.Ft., this house comprises 4 bedrooms, 1 bathroom . Another added advantage of this 0-1 year old house is that""",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-hari-om-villa-ghuma-ahmedabad-west-1485-sq-ft-spid-W81184541,"18
Hari Om Villa
RESALE
4 Bedroom House in Ghuma, Ahmedabad
₹1.5 Cr
₹10,101 /sqft
1,485 sqft
(138 sqm)
Built-up Area
4 BHK
(1 Bath)
Ready To Move

Wishing to settle down in an individual house with yo",150.0,1485.0,4.0,1.0,1.0,Independent House,Unknown,"Hari Om Villa
Resale
4 Bedroom House In Ghuma",Tier 3,10101.0101010101,5.017279836814924,0.25,371.25,Large,1,0,0,0,0,4+BHK,Luxury,0.6648757555406313,5,3,1.0
,"₹1.5 Cr
₹10,101 /sqft",1485.0,4.0,1.0,,,,,,,,99acres,"""\u20b91.5 Cr\n\u20b910,101 /sqft\n1,485 sqft\n(138 sqm)\nBuilt-up Area\n4 BHK\n(1 Bath)\nReady To Move""",,"₹1.5 Cr
₹10,101 /sqft
1,485 sqft
(138 sqm)
Built-up Area
4 BHK
(1 Bath)
Ready To Move",150.0,1485.0,4.0,1.0,1.0,Apartment,Unknown,Unknown,Tier 3,10101.0101010101,5.017279836814924,0.25,371.25,Large,1,0,0,0,0,4+BHK,Luxury,0.6648757555406313,3,3,1.0
"4 Bedroom House in Ghuma, Ahmedabad","₹1.5 Cr
₹10,101 /sqft
1,485 sqft
(138 sqm)
Built-up Area
4 BHK
(1 Bath)
Ready To Move",1485.0,4.0,1.0,,Independent House,,,"Hari Om Villa
RESALE
4 Bedroom House in Ghuma, Ahmedabad",,,99acres,"""Hari Om Villa\nRESALE\n4 Bedroom House in Ghuma, Ahmedabad\n\u20b91.5 Cr\n\u20b910,101 /sqft\n1,485 sqft\n(138 sqm)\nBuilt-up Area\n4 BHK\n(1 Bath)\nReady To Move\n\nWishing to settle down in an individual house with your family? This well-Built and spacious 4 bhk house for sale in ghuma, ahmedabad west seems to be an ideal choice for a peaceful abode for a family. Constructed on a built up area of 1485 sq.Ft., this house comprises 4 bedrooms, 1 bathroom . Another added advantage of this 0-1 year old house is that it""",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-hari-om-villa-ghuma-ahmedabad-west-1485-sq-ft-spid-W81184541,"Hari Om Villa
RESALE
4 Bedroom House in Ghuma, Ahmedabad
₹1.5 Cr
₹10,101 /sqft
1,485 sqft
(138 sqm)
Built-up Area
4 BHK
(1 Bath)
Ready To Move

Wishing to settle down in an individual house with your ",150.0,1485.0,4.0,1.0,1.0,Independent House,Unknown,"Hari Om Villa
Resale
4 Bedroom House In Ghuma",Tier 3,10101.0101010101,5.017279836814924,0.25,371.25,Large,1,0,0,0,0,4+BHK,Luxury,0.6648757555406313,5,3,1.0
"4 Bedroom House in Ghuma, Ahmedabad","₹1.5 Cr
₹10,101 /sqft
1,485 sqft
(138 sqm)
Built-up Area
4 BHK
(1 Bath)
Ready To Move",1485.0,4.0,1.0,,Independent House,,,"Hari Om Villa
RESALE
4 Bedroom House in Ghuma, Ahmedabad",,,99acres,"""18\nHari Om Villa\nRESALE\n4 Bedroom House in Ghuma, Ahmedabad\n\u20b91.5 Cr\n\u20b910,101 /sqft\n1,485 sqft\n(138 sqm)\nBuilt-up Area\n4 BHK\n(1 Bath)\nReady To Move\n\nWishing to settle down in an individual house with your family? This well-Built and spacious 4 bhk house for sale in ghuma, ahmedabad west seems to be an ideal choice for a peaceful abode for a family. Constructed on a built up area of 1485 sq.Ft., this house comprises 4 bedrooms, 1 bathroom . Another added advantage of this 0-1 year old house is that""",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-hari-om-villa-ghuma-ahmedabad-west-1485-sq-ft-spid-W81184541,"18
Hari Om Villa
RESALE
4 Bedroom House in Ghuma, Ahmedabad
₹1.5 Cr
₹10,101 /sqft
1,485 sqft
(138 sqm)
Built-up Area
4 BHK
(1 Bath)
Ready To Move

Wishing to settle down in an individual house with yo",150.0,1485.0,4.0,1.0,1.0,Independent House,Unknown,"Hari Om Villa
Resale
4 Bedroom House In Ghuma",Tier 3,10101.0101010101,5.017279836814924,0.25,371.25,Large,1,0,0,0,0,4+BHK,Luxury,0.6648757555406313,5,3,1.0
2 BHK House for Sale in Gita Mandir Road Ahmedabad,"₹
1.50 Cr",1800.0,2.0,2.0,Furnished,,Owner,,,,,MagicBricks,"""12\n+\nPhotos\nUpdated 1 week ago\nOwner: BANKER KAUSHALKUMAR\n2 BHK House for Sale in Gita Mandir Road Ahmedabad\nCARPET AREA\n1800 sqft\nSTATUS\nReady to Move\nFLOOR\n2 out of 2\nTRANSACTION\nResale\nFURNISHING\nFurnished\nFACING\nWest\nOVERLOOKING\nMain Road\nOWNERSHIP\nFreehold\nBATHROOM\n2\nBALCONY\n2\n\u20b9\n1.50 Cr\n\u20b911,111 per sqft\nContact OwnerGet Phone No.""",,"12
+
Photos
Updated 1 week ago
Owner: BANKER KAUSHALKUMAR
2 BHK House for Sale in Gita Mandir Road Ahmedabad
CARPET AREA
1800 sqft
STATUS
Ready to Move
FLOOR
2 out of 2
TRANSACTION
Resale
FURNISHING
F",150.0,1800.0,2.0,2.0,2.0,Apartment,Furnished,Unknown,Tier 3,8333.333333333334,5.017279836814924,1.0,900.0,Very Large,1,0,0,0,3,2BHK,Luxury,1.9118428040361126,3,2,1.0
3 BHK Flat for Sale in Ahmedabad,"₹
1.50 Cr",1530.0,3.0,,Furnished,,Owner,,,,,MagicBricks,"""3\n+\nPhotos\nUpdated 1 week ago\nOwner: Jagdish Mankani\n3 BHK Flat for Sale in Ahmedabad\nCARPET AREA\n1530 sqft\nSTATUS\nReady to Move\nFLOOR\nGround out of 3\nTRANSACTION\nResale\nFURNISHING\nFurnished\nBATHROOM\n3\n\u20b9\n1.50 Cr\n\u20b95,556 per sqft\nContact OwnerGet Phone No.""",,"3
+
Photos
Updated 1 week ago
Owner: Jagdish Mankani
3 BHK Flat for Sale in Ahmedabad
CARPET AREA
1530 sqft
STATUS
Ready to Move
FLOOR
Ground out of 3
TRANSACTION
Resale
FURNISHING
Furnished
BATHROOM
",150.0,1530.0,3.0,,3.0,Apartment,Furnished,Unknown,Tier 3,9803.921568627451,5.017279836814924,1.0,510.0,Very Large,1,0,0,0,3,3BHK,Luxury,1.1007194244604315,3,2,1.0
5 BHK House for Sale in Kuber Nagar Ahmedabad,"₹
1.50 Cr",4500.0,5.0,4.0,Furnished,,Owner,,,,,MagicBricks,"""8\n+\nPhotos\nUpdated 1 week ago\nOwner: Lokesh\n5 BHK House for Sale in Kuber Nagar Ahmedabad\nSUPER AREA\n4500 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nFurnished\nFACING\nEast\nOVERLOOKING\nGarden/Park, Main Road\nOWNERSHIP\nCo-operative Society\nCAR PARKING\n2 Covered,\nBATHROOM\n4\nBALCONY\n1\nEast Facing Property\n\nA residential house is available for sale. It is a good location. Please contact for more details.solar panels installation done.\n\nRead more\n\u20b9\n1.50 Cr\n\u20b93,333 per sqft\nContact OwnerGet """,,"8
+
Photos
Updated 1 week ago
Owner: Lokesh
5 BHK House for Sale in Kuber Nagar Ahmedabad
SUPER AREA
4500 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Furnished
FACING
East
OVERLOOKING
Gard",150.0,4500.0,5.0,4.0,4.0,Apartment,Furnished,Unknown,Tier 3,3333.3333333333335,5.017279836814924,0.8,900.0,Luxury,1,0,0,0,3,4+BHK,Luxury,2.0242914979757085,3,2,1.0
"4 BHK Flat for Sale in Kailash Rejoice, Nana Chiloda, Ahmedabad","₹
1.50 Cr",4254.0,4.0,,Furnished,,Owner,,,,,MagicBricks,"""10\n+\nPhotos\nUpdated 3 months ago\nOwner: Rajendra Trivedi\n4 BHK Flat for Sale in Kailash Rejoice, Nana Chiloda, Ahmedabad\nKailash Rejoice\nSUPER AREA\n4254 sqft\nSTATUS\nReady to Move\nFLOOR\n4 out of 5\nTRANSACTION\nResale\nFURNISHING\nFurnished\nSOCIETY\nKailash Rejoice\nBATHROOM\n4\n\nMultistorey apartment is available for sale. It is a good location property. Please contact for more details.\n\nRead more\n\u20b9\n1.50 Cr\n\u20b93,526 per sqft\nContact OwnerGet Phone No.""",,"10
+
Photos
Updated 3 months ago
Owner: Rajendra Trivedi
4 BHK Flat for Sale in Kailash Rejoice, Nana Chiloda, Ahmedabad
Kailash Rejoice
SUPER AREA
4254 sqft
STATUS
Ready to Move
FLOOR
4 out of 5
TRAN",150.0,4254.0,4.0,,3.0,Apartment,Furnished,Unknown,Tier 3,3526.093088857546,5.017279836814924,0.75,1063.5,Luxury,1,0,0,0,3,4+BHK,Luxury,1.9046339825386165,3,2,1.0
4 BHK House for Sale in Thaltej Ahmedabad,"₹
1.50 Cr",2070.0,4.0,2.0,Furnished,,Owner,,,,,MagicBricks,"""20\n+\nPhotos\nPosted: 3 months ago\nOwner: Pahal Trivedi\n4 BHK House for Sale in Thaltej Ahmedabad\nSUPER AREA\n2070 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nFurnished\nOVERLOOKING\nGarden/Park\nOWNERSHIP\nFreehold\nBATHROOM\n2\nBALCONY\n3\n\nIts very specious with various plants and trees\n\n\u20b9\n1.50 Cr\n\u20b97,246 per sqft\nContact OwnerGet Phone No.""",,"20
+
Photos
Posted: 3 months ago
Owner: Pahal Trivedi
4 BHK House for Sale in Thaltej Ahmedabad
SUPER AREA
2070 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Furnished
OVERLOOKING
Garden/Par",150.0,2070.0,4.0,2.0,2.0,Apartment,Furnished,Unknown,Tier 3,7246.376811594203,5.017279836814924,0.5,517.5,Very Large,1,0,0,0,3,4+BHK,Luxury,0.9267965077233042,3,2,1.0
"3 BHK Flat in Shilaj, Ahmedabad","₹1.5 Cr
₹9,375 /sqft
1,600 sqft
(149 sqm)
Carpet Area
3 BHK
(3 Baths)
Ready To Move",1600.0,3.0,3.0,,Apartment,,,"HN Shivalay Shikhar
RESALE
3 BHK Flat in Shilaj, Ahmedabad
·
RERA",,,99acres,"""HN Shivalay Shikhar\nRESALE\n3 BHK Flat in Shilaj, Ahmedabad\n\u00b7\nRERA\n\u20b91.5 Cr\n\u20b99,375 /sqft\n1,600 sqft\n(149 sqm)\nCarpet Area\n3 BHK\n(3 Baths)\nReady To Move\nHighlights :\nTop Floor\n\nIt's a penthouse having 1630+1630+35 sq feet area with open terrace having garden. 1 big bedroom of 20feet x 20 feet+ varandah""",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hn-shivalay-shikhar-shilaj-ahmedabad-west-1600-sq-ft-spid-B86076342,"HN Shivalay Shikhar
RESALE
3 BHK Flat in Shilaj, Ahmedabad
·
RERA
₹1.5 Cr
₹9,375 /sqft
1,600 sqft
(149 sqm)
Carpet Area
3 BHK
(3 Baths)
Ready To Move
Highlights :
Top Floor

It's a penthouse having 16",150.0,1600.0,3.0,3.0,3.0,Apartment,Unknown,"Hn Shivalay Shikhar
Resale
3 Bhk Flat In Shilaj, Ahmedabad
·
Rera",Tier 1,9375.0,5.017279836814924,1.0,533.3333333333334,Very Large,1,0,0,1,0,3BHK,Luxury,1.1510791366906474,3,3,1.0
"3 BHK Flat in Shilaj, Ahmedabad","₹1.5 Cr
₹9,375 /sqft
1,600 sqft
(149 sqm)
Carpet Area
3 BHK
(3 Baths)
Ready To Move",1600.0,3.0,3.0,,Apartment,,,"HN Shivalay Shikhar
RESALE
3 BHK Flat in Shilaj, Ahmedabad
·
RERA",,,99acres,"""11\nHN Shivalay Shikhar\nRESALE\n3 BHK Flat in Shilaj, Ahmedabad\n\u00b7\nRERA\n\u20b91.5 Cr\n\u20b99,375 /sqft\n1,600 sqft\n(149 sqm)\nCarpet Area\n3 BHK\n(3 Baths)\nReady To Move\nHighlights :\nTop Floor\n\nIt's a penthouse having 1630+1630+35 sq feet area with open terrace having garden. 1 big bedroom of 20feet x 20 feet+ varandah""",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hn-shivalay-shikhar-shilaj-ahmedabad-west-1600-sq-ft-spid-B86076342,"11
HN Shivalay Shikhar
RESALE
3 BHK Flat in Shilaj, Ahmedabad
·
RERA
₹1.5 Cr
₹9,375 /sqft
1,600 sqft
(149 sqm)
Carpet Area
3 BHK
(3 Baths)
Ready To Move
Highlights :
Top Floor

It's a penthouse having",150.0,1600.0,3.0,3.0,3.0,Apartment,Unknown,"Hn Shivalay Shikhar
Resale
3 Bhk Flat In Shilaj, Ahmedabad
·
Rera",Tier 1,9375.0,5.017279836814924,1.0,533.3333333333334,Very Large,1,0,0,1,0,3BHK,Luxury,1.1510791366906474,3,3,1.0
