Price_Lakhs,Area_SqFt,BHK,Property_Type,Furnishing_Status,Locality,Locality_Tier,Seller_Type,Under_Construction,Amenities_Count,Source_Website
200.0,1464.0,3.0,Apartment,Furnished,Jodhpur,Tier 2,Builder,True,2,MagicBricks
200.0,2150.0,4.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,2,MagicBricks
199.0,1800.0,4.0,Apartment,Furnished,Ranip,Tier 2,Owner,False,1,MagicBricks
198.0,3291.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,False,3,MagicBricks
198.0,3291.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,False,3,MagicBricks
197.0,3170.0,4.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,1,MagicBricks
197.0,3170.0,4.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,1,MagicBricks
196.0,1750.0,4.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,2,MagicBricks
195.0,2367.0,3.0,Independent House,Semi-Furnished,Sanathal,Tier 3,Unknown,False,1,99acres
195.0,3060.0,5.0,Apartment,Furnished,Paldi,Tier 1,Unknown,False,0,99acres
195.0,3425.0,4.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,0,MagicBricks
195.0,1392.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,2,MagicBricks
195.0,2070.0,3.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,False,4,MagicBricks
195.0,2070.0,4.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
195.0,2367.0,3.0,Independent House,Semi-Furnished,Sanathal,Tier 3,Owner,False,1,99acres
195.0,2367.0,3.0,Independent House,Semi-Furnished,Sanathal,Tier 3,Unknown,False,1,99acres
195.0,3060.0,5.0,Apartment,Furnished,Paldi,Tier 1,Owner,False,0,99acres
195.0,1500.0,4.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,0,MagicBricks
195.0,3060.0,5.0,Apartment,Furnished,Paldi,Tier 1,Unknown,False,0,99acres
195.0,1334.0,3.0,Apartment,Semi-Furnished,Navrangpura,Tier 1,Owner,False,2,MagicBricks
195.0,2350.0,3.0,Apartment,Furnished,Sanathal,Tier 3,Owner,False,1,MagicBricks
194.0,1388.0,3.0,Apartment,Furnished,Ambawadi,Tier 1,Owner,True,2,MagicBricks
194.0,3447.0,4.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,0,MagicBricks
192.0,2520.0,4.0,Apartment,Furnished,Ognaj,Tier 3,Owner,False,3,MagicBricks
191.0,2200.0,4.0,Apartment,Furnished,Shilaj,Tier 2,Owner,True,2,MagicBricks
190.0,2456.0,4.0,Apartment,Furnished,Odhav,Tier 2,Owner,False,2,MagicBricks
190.0,1790.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
190.0,2456.0,4.0,Apartment,Furnished,Odhav,Tier 2,Owner,False,2,MagicBricks
190.0,1790.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
190.0,1524.0,3.0,Apartment,Furnished,Science City,Tier 2,Owner,False,2,MagicBricks
190.0,1710.0,3.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,0,MagicBricks
190.0,2360.0,3.0,Apartment,Unfurnished,Ashram road,Tier 2,Owner,False,3,99acres
190.0,2000.0,3.0,Apartment,Furnished,Paldi,Tier 1,Owner,False,0,MagicBricks
190.0,2360.0,3.0,Apartment,Unfurnished,Ashram road,Tier 2,Unknown,False,3,99acres
190.0,2360.0,3.0,Apartment,Unfurnished,Ashram road,Tier 2,Unknown,False,3,99acres
190.0,932.0,3.0,Apartment,Furnished,Ashram road,Tier 2,Owner,True,1,99acres
190.0,932.0,3.0,Apartment,Furnished,Ashram road,Tier 2,Owner,True,1,99acres
190.0,932.0,1.0,Apartment,Furnished,Ambli,Tier 3,Owner,True,0,99acres
190.0,932.0,1.0,Apartment,Furnished,Ambli,Tier 3,Owner,True,0,99acres
190.0,1524.0,3.0,Apartment,Furnished,Science City,Tier 2,Owner,False,2,MagicBricks
190.0,1750.0,4.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,False,3,MagicBricks
190.0,2585.0,3.0,Apartment,Furnished,Navrangpura,Tier 1,Owner,False,4,MagicBricks
190.0,2456.0,4.0,Apartment,Furnished,Odhav,Tier 2,Owner,False,2,MagicBricks
190.0,1810.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
190.0,1824.0,4.0,Apartment,Furnished,Shantipura,Tier 3,Owner,True,1,MagicBricks
190.0,1276.0,3.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,2,MagicBricks
190.0,1276.0,3.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,2,MagicBricks
190.0,1750.0,4.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,False,3,MagicBricks
190.0,1810.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
190.0,1965.0,3.0,Apartment,Furnished,Prahlad Nagar,Tier 1,Unknown,False,0,99acres
190.0,1965.0,3.0,Apartment,Furnished,Prahlad Nagar,Tier 1,Unknown,False,0,99acres
190.0,1908.0,4.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,3,MagicBricks
190.0,1965.0,3.0,Apartment,Furnished,Prahlad Nagar,Tier 1,Dealer,False,0,99acres
190.0,1908.0,4.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,3,MagicBricks
190.0,2585.0,3.0,Apartment,Furnished,Navrangpura,Tier 1,Owner,False,3,MagicBricks
190.0,1750.0,4.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,2,MagicBricks
190.0,2600.0,3.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,False,2,MagicBricks
188.0,3251.0,4.0,Apartment,Furnished,Bhadaj,Tier 3,Owner,False,1,MagicBricks
187.0,1802.0,4.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,2,MagicBricks
187.0,1802.0,4.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,2,MagicBricks
186.0,1851.0,4.0,Apartment,Furnished,Jagatpur,Tier 2,Dealer,True,0,MagicBricks
185.0,2093.0,3.0,Apartment,Furnished,Ambawadi,Tier 1,Owner,False,1,MagicBricks
185.0,3300.0,4.0,Apartment,Furnished,Vastrapur,Tier 1,Owner,False,2,MagicBricks
185.0,3300.0,4.0,Apartment,Furnished,Vastrapur,Tier 1,Owner,False,2,MagicBricks
185.0,2520.0,3.0,Apartment,Furnished,Gota,Tier 2,Unknown,True,3,MagicBricks
185.0,1215.0,3.0,Apartment,Furnished,Science City,Tier 2,Owner,False,0,MagicBricks
185.0,2838.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,0,MagicBricks
185.0,2500.0,3.0,Apartment,Furnished,Jodhpur,Tier 2,Owner,False,0,MagicBricks
185.0,1507.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,1,MagicBricks
184.0,2838.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,0,MagicBricks
184.0,2520.0,3.0,Apartment,Furnished,Gota,Tier 2,Unknown,True,3,MagicBricks
184.0,2520.0,3.0,Apartment,Furnished,Gota,Tier 2,Unknown,True,3,MagicBricks
184.0,2520.0,3.0,Apartment,Furnished,Gota,Tier 2,Unknown,True,3,MagicBricks
184.0,2810.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,0,MagicBricks
184.0,2520.0,3.0,Apartment,Furnished,Gota,Tier 2,Unknown,True,3,MagicBricks
182.0,3636.0,4.0,Apartment,Furnished,Koteshwar,Tier 3,Unknown,True,0,MagicBricks
182.0,1700.0,2.0,Apartment,Furnished,Shilaj,Tier 2,Owner,True,3,MagicBricks
181.0,1617.0,3.0,Apartment,Furnished,Science City,Tier 2,Owner,True,2,MagicBricks
181.0,2160.0,3.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,2,MagicBricks
180.0,2142.0,4.0,Apartment,Unfurnished,Satellite,Tier 1,Unknown,False,1,99acres
180.0,2142.0,4.0,Apartment,Unfurnished,Satellite,Tier 1,Dealer,False,1,99acres
180.0,2142.0,4.0,Apartment,Unfurnished,Satellite,Tier 1,Unknown,False,1,99acres
180.0,1417.0,3.0,Apartment,Semi-Furnished,Sabarmati,Tier 2,Owner,False,2,MagicBricks
180.0,1530.0,4.0,Apartment,Furnished,Naranpura,Tier 2,Unknown,False,0,MagicBricks
180.0,2623.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,False,1,MagicBricks
180.0,1949.0,4.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,2,MagicBricks
180.0,1350.0,3.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,2,MagicBricks
180.0,1787.0,4.0,Apartment,Furnished,Jagatpur,Tier 2,Dealer,True,0,MagicBricks
180.0,1350.0,3.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,2,MagicBricks
180.0,700.0,4.0,Apartment,Furnished,Odhav,Tier 2,Owner,False,1,MagicBricks
180.0,1270.0,3.0,Apartment,Semi-Furnished,Vastrapur,Tier 1,Owner,False,2,MagicBricks
180.0,1255.0,3.0,Apartment,Semi-Furnished,Satellite,Tier 1,Owner,False,0,MagicBricks
180.0,1200.0,3.0,Apartment,Furnished,Paldi,Tier 1,Owner,False,0,MagicBricks
180.0,3611.0,4.0,Apartment,Furnished,Makarba,Tier 2,Owner,True,2,MagicBricks
180.0,1949.0,4.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,2,MagicBricks
180.0,1962.0,4.0,Apartment,Semi-Furnished,Shyamal,Tier 2,Owner,False,0,MagicBricks
178.0,1530.0,4.0,Apartment,Furnished,Naranpura,Tier 2,Unknown,False,0,MagicBricks
177.0,1320.0,3.0,Apartment,Furnished,Jodhpur,Tier 2,Owner,True,2,MagicBricks
176.0,3151.0,4.0,Apartment,Unfurnished,Thaltej,Tier 1,Unknown,False,2,99acres
176.0,3151.0,4.0,Apartment,Unfurnished,Thaltej,Tier 1,Unknown,False,2,99acres
176.0,3151.0,4.0,Apartment,Unfurnished,Thaltej,Tier 1,Dealer,False,2,99acres
175.0,1870.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,False,1,MagicBricks
175.0,2466.0,4.0,Apartment,Semi-Furnished,Bodakdev,Tier 1,Owner,False,1,MagicBricks
175.0,2430.0,3.0,Apartment,Furnished,Shahibaug,Tier 2,Owner,False,0,MagicBricks
175.0,2100.0,3.0,Apartment,Semi-Furnished,Thaltej,Tier 1,Owner,False,2,MagicBricks
175.0,2750.0,4.0,Apartment,Furnished,Prahlad Nagar,Tier 1,Owner,False,0,MagicBricks
175.0,1606.0,3.0,Apartment,Furnished,Science City,Tier 2,Owner,True,3,MagicBricks
175.0,1606.0,3.0,Apartment,Furnished,Science City,Tier 2,Owner,True,3,MagicBricks
175.0,308.0,4.0,Apartment,Semi-Furnished,Paldi,Tier 1,Owner,False,1,MagicBricks
175.0,2565.0,4.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,False,1,MagicBricks
175.0,2466.0,4.0,Apartment,Semi-Furnished,Bodakdev,Tier 1,Owner,False,1,MagicBricks
175.0,2565.0,4.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,False,1,MagicBricks
172.0,1809.0,4.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,2,MagicBricks
172.0,1809.0,4.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,2,MagicBricks
171.0,2007.0,3.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,1,MagicBricks
171.0,2007.0,3.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,1,MagicBricks
171.0,3042.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Unknown,True,0,MagicBricks
170.0,369.0,4.0,Apartment,Semi-Furnished,Hathijan,Tier 3,Owner,False,3,MagicBricks
170.0,1220.0,3.0,Apartment,Furnished,Prahlad Nagar,Tier 1,Owner,False,1,MagicBricks
170.0,1750.0,4.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,True,3,MagicBricks
170.0,1287.0,3.0,Apartment,Furnished,Naranpura,Tier 2,Owner,False,0,MagicBricks
170.0,2041.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
170.0,2133.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,False,2,MagicBricks
170.0,2041.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
170.0,2800.0,4.0,Apartment,Furnished,Motera,Tier 2,Owner,False,1,MagicBricks
170.0,2871.0,4.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,1,MagicBricks
170.0,2871.0,4.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,1,MagicBricks
170.0,1287.0,3.0,Apartment,Furnished,Naranpura,Tier 2,Owner,False,0,MagicBricks
170.0,2133.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,False,2,MagicBricks
169.0,255.0,3.0,Apartment,Furnished,Naranpura,Tier 2,Owner,False,2,MagicBricks
169.0,3654.0,4.0,Apartment,Furnished,Ognaj,Tier 3,Dealer,True,0,MagicBricks
168.0,2415.0,3.0,Apartment,Furnished,Ambawadi,Tier 1,Builder,True,2,MagicBricks
168.0,2413.0,3.0,Apartment,Furnished,Ambawadi,Tier 1,Builder,True,2,MagicBricks
168.0,2415.0,3.0,Apartment,Furnished,Ambawadi,Tier 1,Builder,True,2,MagicBricks
168.0,2413.0,3.0,Apartment,Furnished,Ambawadi,Tier 1,Builder,True,2,MagicBricks
168.0,1688.0,3.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,3,MagicBricks
168.0,1455.0,3.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,True,2,MagicBricks
168.0,1553.0,3.0,Apartment,Furnished,Ambawadi,Tier 1,Owner,False,3,MagicBricks
166.0,1382.0,4.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,3,MagicBricks
166.0,1700.0,4.0,Apartment,Furnished,Shilaj,Tier 2,Owner,True,2,MagicBricks
166.0,1700.0,4.0,Apartment,Furnished,Shilaj,Tier 2,Owner,True,2,MagicBricks
166.0,1382.0,4.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,3,MagicBricks
165.0,1287.0,3.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,2,MagicBricks
165.0,1287.0,3.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,2,MagicBricks
165.0,1665.0,3.0,Apartment,Unfurnished,Satellite,Tier 1,Dealer,False,1,99acres
165.0,1350.0,3.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,2,MagicBricks
165.0,1665.0,3.0,Apartment,Unfurnished,Satellite,Tier 1,Unknown,False,1,99acres
165.0,1665.0,3.0,Apartment,Unfurnished,Satellite,Tier 1,Unknown,False,1,99acres
165.0,2295.0,3.0,Apartment,Furnished,Ambawadi,Tier 1,Owner,False,1,MagicBricks
165.0,2295.0,3.0,Apartment,Furnished,Ambawadi,Tier 1,Owner,False,1,MagicBricks
165.0,1910.0,3.0,Apartment,Semi-Furnished,Satellite,Tier 1,Dealer,False,2,MagicBricks
165.0,1800.0,3.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,3,MagicBricks
165.0,2960.0,4.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
165.0,2095.0,3.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,1,MagicBricks
165.0,1350.0,3.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,2,MagicBricks
165.0,2158.0,3.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,0,MagicBricks
165.0,2158.0,3.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,0,MagicBricks
165.0,3300.0,4.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,1,MagicBricks
165.0,2115.0,3.0,Apartment,Semi-Furnished,Vastrapur,Tier 1,Owner,False,0,MagicBricks
165.0,1465.0,3.0,Apartment,Furnished,Manipur,Tier 3,Owner,False,2,MagicBricks
164.0,1320.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,3,MagicBricks
164.0,1320.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,3,MagicBricks
163.0,2050.0,4.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,True,2,MagicBricks
163.0,2050.0,4.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,True,2,MagicBricks
161.0,1850.0,3.0,Apartment,Furnished,Prahlad Nagar,Tier 1,Owner,False,2,MagicBricks
161.0,1183.0,3.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,True,2,MagicBricks
161.0,1183.0,3.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,True,2,MagicBricks
161.0,1450.0,4.0,Apartment,Semi-Furnished,Ambawadi,Tier 1,Owner,False,0,MagicBricks
160.0,4000.0,4.0,Apartment,Furnished,Motera,Tier 2,Owner,False,2,MagicBricks
160.0,4000.0,4.0,Apartment,Furnished,Motera,Tier 2,Owner,False,2,MagicBricks
160.0,1305.0,1.0,Independent House,Unfurnished,Nikol,Tier 2,Unknown,False,2,99acres
160.0,1305.0,1.0,Independent House,Unfurnished,Nikol,Tier 2,Unknown,False,2,99acres
160.0,1245.0,3.0,Apartment,Furnished,Usmanpura,Tier 3,Owner,False,0,MagicBricks
160.0,2322.0,3.0,Apartment,Furnished,Ellis Bridge,Tier 1,Owner,True,0,MagicBricks
160.0,2500.0,4.0,Apartment,Semi-Furnished,Bodakdev,Tier 1,Owner,False,0,MagicBricks
160.0,1246.0,3.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,3,MagicBricks
160.0,1127.0,4.0,Apartment,Semi-Furnished,Ghuma,Tier 2,Owner,False,2,MagicBricks
160.0,1449.0,4.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,3,MagicBricks
160.0,1500.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,2,MagicBricks
160.0,1305.0,1.0,Independent House,Unfurnished,Nikol,Tier 2,Owner,False,2,99acres
160.0,1102.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,3,MagicBricks
158.0,2280.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,2,MagicBricks
158.0,2280.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,2,MagicBricks
156.0,1660.0,4.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,True,3,MagicBricks
156.0,1660.0,4.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,True,3,MagicBricks
155.0,2000.0,3.0,Apartment,Semi-Furnished,Tragad,Tier 2,Owner,False,2,MagicBricks
155.0,1903.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,True,4,MagicBricks
155.0,1903.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,True,4,MagicBricks
155.0,3150.0,4.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,0,MagicBricks
155.0,2160.0,3.0,Apartment,Semi-Furnished,Bhadaj,Tier 3,Owner,False,1,MagicBricks
155.0,2160.0,3.0,Apartment,Semi-Furnished,Bhadaj,Tier 3,Owner,False,1,MagicBricks
155.0,3150.0,4.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,0,MagicBricks
155.0,1447.0,3.0,Apartment,Furnished,Sola,Tier 2,Owner,False,3,MagicBricks
155.0,2750.0,4.0,Apartment,Furnished,Sola,Tier 2,Owner,False,2,MagicBricks
155.0,2050.0,3.0,Apartment,Furnished,Prahlad Nagar,Tier 1,Owner,False,2,MagicBricks
155.0,1226.0,4.0,Apartment,Furnished,Lambha,Tier 3,Owner,False,2,MagicBricks
155.0,2750.0,4.0,Apartment,Furnished,Sola,Tier 2,Owner,False,2,MagicBricks
154.0,1944.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,4,MagicBricks
154.0,1015.0,3.0,Apartment,Furnished,Science City,Tier 2,Owner,False,3,MagicBricks
153.0,1881.0,4.0,Apartment,Furnished,Gota,Tier 2,Owner,True,2,MagicBricks
153.0,1881.0,4.0,Apartment,Furnished,Gota,Tier 2,Owner,True,2,MagicBricks
152.0,2970.0,4.0,Apartment,Furnished,Chharodi,Tier 3,Owner,True,2,MagicBricks
151.0,1800.0,3.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,2,MagicBricks
151.0,1000.0,5.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,0,MagicBricks
151.0,1135.0,3.0,Apartment,Unfurnished,Naroda,Tier 3,Owner,False,0,99acres
151.0,1135.0,3.0,Apartment,Unfurnished,Naroda,Tier 3,Unknown,False,0,99acres
151.0,1135.0,3.0,Apartment,Unfurnished,Naroda,Tier 3,Unknown,False,0,99acres
151.0,1800.0,3.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,2,MagicBricks
151.0,1899.0,3.0,Apartment,Furnished,Thaltej,Tier 1,Unknown,True,4,MagicBricks
151.0,1800.0,3.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,2,MagicBricks
150.0,2100.0,3.0,Apartment,Semi-Furnished,Motera,Tier 2,Owner,False,1,MagicBricks
150.0,1745.0,3.0,Apartment,Semi-Furnished,Thaltej,Tier 1,Owner,False,0,MagicBricks
150.0,1805.0,4.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,1,MagicBricks
150.0,2070.0,4.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,1,MagicBricks
150.0,1600.0,3.0,Apartment,Unfurnished,Shilaj,Tier 2,Owner,False,1,99acres
150.0,1745.0,3.0,Apartment,Semi-Furnished,Thaltej,Tier 1,Owner,False,0,MagicBricks
150.0,1000.0,2.0,Apartment,Furnished,Jivrajpark,Tier 2,Owner,False,1,MagicBricks
150.0,2250.0,3.0,Apartment,Furnished,Thaltej,Tier 1,Dealer,False,3,MagicBricks
150.0,1905.0,3.0,Apartment,Furnished,Bopal,Tier 1,Dealer,False,0,MagicBricks
150.0,1710.0,3.0,Apartment,Unfurnished,Prahlad Nagar,Tier 1,Unknown,False,1,99acres
150.0,1800.0,5.0,Apartment,Unfurnished,Ashram road,Tier 2,Unknown,False,1,99acres
150.0,1710.0,3.0,Apartment,Unfurnished,Prahlad Nagar,Tier 1,Unknown,False,1,99acres
150.0,1800.0,5.0,Apartment,Unfurnished,Ashram road,Tier 2,Owner,False,1,99acres
150.0,2310.0,3.0,Apartment,Semi-Furnished,Shilaj,Tier 2,Owner,False,3,MagicBricks
150.0,1905.0,3.0,Apartment,Furnished,Prahlad Nagar,Tier 1,Owner,False,2,MagicBricks
150.0,1485.0,4.0,Independent House,Unfurnished,Ghuma,Tier 2,Unknown,False,1,99acres
150.0,1485.0,4.0,Independent House,Unfurnished,Ghuma,Tier 2,Owner,False,1,99acres
150.0,1080.0,3.0,Apartment,Semi-Furnished,Jashoda Nagar,Tier 3,Owner,False,0,MagicBricks
150.0,2310.0,3.0,Apartment,Semi-Furnished,Shilaj,Tier 2,Owner,False,3,MagicBricks
150.0,1035.0,2.0,Independent House,Unfurnished,Nikol,Tier 2,Unknown,False,1,99acres
150.0,1035.0,2.0,Independent House,Unfurnished,Nikol,Tier 2,Owner,False,1,99acres
150.0,1035.0,2.0,Independent House,Unfurnished,Nikol,Tier 2,Unknown,False,1,99acres
150.0,1295.0,3.0,Apartment,Semi-Furnished,Ambli,Tier 3,Owner,False,2,MagicBricks
150.0,1360.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,4,MagicBricks
150.0,1200.0,3.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,False,3,MagicBricks
150.0,4500.0,5.0,Apartment,Furnished,Kubernagar,Tier 3,Owner,False,3,MagicBricks
150.0,1850.0,4.0,Apartment,Furnished,Hansol,Tier 3,Owner,False,0,MagicBricks
150.0,1230.0,3.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,2,MagicBricks
150.0,1710.0,3.0,Apartment,Unfurnished,Prahlad Nagar,Tier 1,Dealer,False,1,99acres
150.0,1110.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,1,MagicBricks
150.0,3300.0,5.0,Apartment,Furnished,Naranpura,Tier 2,Owner,False,0,MagicBricks
150.0,1530.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
150.0,1800.0,5.0,Apartment,Unfurnished,Ashram road,Tier 2,Unknown,False,1,99acres
150.0,1600.0,3.0,Apartment,Unfurnished,Shilaj,Tier 2,Unknown,False,1,99acres
150.0,1600.0,3.0,Apartment,Unfurnished,Shilaj,Tier 2,Unknown,False,1,99acres
150.0,1230.0,3.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,2,MagicBricks
150.0,810.0,3.0,Apartment,Furnished,Kotarpur,Tier 3,Owner,False,1,MagicBricks
150.0,2250.0,3.0,Apartment,Furnished,Thaltej,Tier 1,Dealer,False,3,MagicBricks
150.0,1000.0,3.0,Apartment,Furnished,Ghuma,Tier 2,Owner,False,0,MagicBricks
150.0,3996.0,6.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,0,MagicBricks
150.0,3996.0,6.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,0,MagicBricks
150.0,1485.0,4.0,Independent House,Unfurnished,Ghuma,Tier 2,Unknown,False,1,99acres
150.0,1905.0,3.0,Apartment,Furnished,Bopal,Tier 1,Dealer,False,0,MagicBricks
150.0,3330.0,2.0,Apartment,Furnished,Unknown,Tier 3,Owner,False,1,MagicBricks
150.0,1360.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,4,MagicBricks
149.0,1899.0,3.0,Apartment,Furnished,Thaltej,Tier 1,Unknown,True,4,MagicBricks
148.0,1850.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,0,MagicBricks
148.0,1850.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,0,MagicBricks
146.0,3318.0,4.0,Apartment,Furnished,Shantipura,Tier 3,Owner,True,2,MagicBricks
146.0,3318.0,4.0,Apartment,Furnished,Shantipura,Tier 3,Owner,True,2,MagicBricks
146.0,1899.0,3.0,Apartment,Furnished,Thaltej,Tier 1,Unknown,True,4,MagicBricks
146.0,1899.0,3.0,Apartment,Furnished,Thaltej,Tier 1,Unknown,True,4,MagicBricks
145.0,2178.0,3.0,Apartment,Unfurnished,Bhadaj,Tier 3,Unknown,False,0,99acres
145.0,2178.0,3.0,Apartment,Unfurnished,Bhadaj,Tier 3,Unknown,False,0,99acres
145.0,2360.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,True,0,MagicBricks
145.0,1409.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
145.0,1386.0,3.0,Apartment,Furnished,Chharodi,Tier 3,Owner,True,2,MagicBricks
145.0,1386.0,3.0,Apartment,Furnished,Chharodi,Tier 3,Owner,True,2,MagicBricks
145.0,1409.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
145.0,2178.0,3.0,Apartment,Unfurnished,Bhadaj,Tier 3,Dealer,False,0,99acres
145.0,2211.0,4.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,2,MagicBricks
145.0,1115.0,3.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,2,MagicBricks
142.0,1890.0,3.0,Apartment,Furnished,Science City,Tier 2,Owner,False,2,MagicBricks
141.0,1700.0,3.0,Apartment,Semi-Furnished,Prahlad Nagar,Tier 1,Owner,False,0,MagicBricks
141.0,3153.0,4.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,True,3,MagicBricks
140.0,1540.0,4.0,Apartment,Furnished,Odhav,Tier 2,Owner,False,3,MagicBricks
