Price_Lakhs,Price_Category,Area_SqFt,BHK,Property_Type,Furnishing_Status,Locality,Locality_Tier,Seller_Type,Under_Construction,Amenities_Count,Area_Per_BHK,Is_Large_Apartment,Is_Premium_Locality,Is_Budget_Locality,BHK_Area_Combo,High_Amenity,Construction_Category,Locality_Property_Count,Locality_Median_Area,Locality_Common_BHK,Locality_Median_Price,Source_Website
265.0,260-280L,2750.0,4.0,Apartment,Semi-Furnished,Sarkhej,Tier 3,Owner,False,0,687.5,1,0,1,4.0_Large,0,Ready_To_Move,76,872.5,2.0,52.75,MagicBricks
264.0,260-280L,4130.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,True,2,1032.5,1,0,0,4.0_XLarge,0,Under_Construction,216,1250.0,3.0,72.0,MagicBricks
264.0,260-280L,4130.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,True,2,1032.5,1,0,0,4.0_XLarge,0,Under_Construction,216,1250.0,3.0,72.0,MagicBricks
261.0,260-280L,1904.0,4.0,Apartment,Semi-Furnished,Bodakdev,Tier 1,Owner,False,3,476.0,1,1,0,4.0_Large,1,Ready_To_Move,33,2160.0,4.0,175.0,MagicBricks
261.0,260-280L,2362.0,4.0,Apartment,Furnished,Ghuma,Tier 2,Owner,False,3,590.5,1,0,0,4.0_Large,1,Ready_To_Move,54,1202.5,2.0,63.0,MagicBricks
261.0,260-280L,1904.0,4.0,Apartment,Semi-Furnished,Bodakdev,Tier 1,Owner,False,3,476.0,1,1,0,4.0_Large,1,Ready_To_Move,33,2160.0,4.0,175.0,MagicBricks
260.0,240-260L,1560.0,4.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,0,390.0,1,0,0,4.0_Large,0,Ready_To_Move,164,1210.5,3.0,70.0,MagicBricks
260.0,240-260L,2200.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,1,733.3333333333334,0,1,0,3.0_Large,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
260.0,240-260L,2200.0,4.0,Apartment,Furnished,Shilaj,Tier 2,Dealer,True,0,550.0,1,0,0,4.0_Large,0,Under_Construction,112,1350.0,3.0,87.0,MagicBricks
255.0,240-260L,2342.0,4.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,True,2,585.5,1,0,0,4.0_Large,0,Under_Construction,115,1325.0,2.0,79.0,MagicBricks
255.0,240-260L,2342.0,4.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,True,2,585.5,1,0,0,4.0_Large,0,Under_Construction,115,1325.0,2.0,79.0,MagicBricks
255.0,240-260L,2275.0,4.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,1,568.75,1,0,0,4.0_Large,0,Ready_To_Move,82,923.0,2.0,65.0,MagicBricks
251.0,240-260L,5500.0,8.0,Apartment,Unfurnished,Ambawadi,Tier 1,Owner,False,0,687.5,1,1,0,8.0_XLarge,0,Ready_To_Move,22,2250.0,3.0,166.5,99acres
251.0,240-260L,2047.0,4.0,Apartment,Semi-Furnished,Gurukul,Tier 2,Owner,False,4,511.75,1,0,0,4.0_Large,1,Ready_To_Move,17,1026.0,2.0,68.0,MagicBricks
251.0,240-260L,5500.0,8.0,Apartment,Unfurnished,Ambawadi,Tier 1,Owner,False,0,687.5,1,1,0,8.0_XLarge,0,Ready_To_Move,22,2250.0,3.0,166.5,99acres
250.0,240-260L,3000.0,4.0,Apartment,Furnished,Sanathal,Tier 3,Owner,False,2,750.0,1,0,1,4.0_Large,0,Ready_To_Move,18,1689.5,3.0,115.0,MagicBricks
250.0,240-260L,868.0,3.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,True,0,289.3333333333333,0,0,1,3.0_Medium,0,Under_Construction,91,1035.0,2.0,47.0,99acres
250.0,240-260L,550.0,3.0,Apartment,Furnished,Gurukul,Tier 2,Owner,False,0,183.33333333333334,0,0,0,3.0_Small,0,Ready_To_Move,17,1026.0,2.0,68.0,MagicBricks
250.0,240-260L,5850.0,5.0,Apartment,Unfurnished,Naroda,Tier 3,Owner,False,1,1170.0,1,0,1,5.0_XLarge,0,Ready_To_Move,91,1035.0,2.0,47.0,99acres
250.0,240-260L,2583.0,2.0,Apartment,Furnished,Chanakyapuri,Tier 3,Owner,False,3,1291.5,0,0,1,2.0_Large,1,Ready_To_Move,6,907.5,3.0,70.0,MagicBricks
250.0,240-260L,5850.0,5.0,Apartment,Unfurnished,Naroda,Tier 3,Owner,False,1,1170.0,1,0,1,5.0_XLarge,0,Ready_To_Move,91,1035.0,2.0,47.0,99acres
250.0,240-260L,5850.0,5.0,Apartment,Unfurnished,Naroda,Tier 3,Owner,False,1,1170.0,1,0,1,5.0_XLarge,0,Ready_To_Move,91,1035.0,2.0,47.0,99acres
250.0,240-260L,2677.0,4.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,3,669.25,1,0,0,4.0_Large,1,Ready_To_Move,115,1325.0,2.0,79.0,MagicBricks
250.0,240-260L,2677.0,4.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,3,669.25,1,0,0,4.0_Large,1,Ready_To_Move,115,1325.0,2.0,79.0,MagicBricks
250.0,240-260L,3000.0,4.0,Apartment,Furnished,Navrangpura,Tier 1,Owner,False,0,750.0,1,1,0,4.0_Large,0,Ready_To_Move,23,1605.0,3.0,215.0,MagicBricks
250.0,240-260L,2385.0,3.0,Apartment,Furnished,Sola,Tier 2,Owner,False,0,795.0,0,0,0,3.0_Large,0,Ready_To_Move,22,1667.5,3.0,120.0,MagicBricks
250.0,240-260L,2154.0,4.0,Apartment,Furnished,Usmanpura,Tier 3,Owner,False,3,538.5,1,0,1,4.0_Large,1,Ready_To_Move,6,1173.5,3.0,112.5,MagicBricks
250.0,240-260L,2150.0,4.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,0,537.5,1,0,1,4.0_Large,0,Ready_To_Move,49,2166.0,4.0,210.0,MagicBricks
250.0,240-260L,2385.0,3.0,Apartment,Furnished,Sola,Tier 2,Owner,False,0,795.0,0,0,0,3.0_Large,0,Ready_To_Move,22,1667.5,3.0,120.0,MagicBricks
250.0,240-260L,3000.0,4.0,Apartment,Furnished,Navrangpura,Tier 1,Owner,False,0,750.0,1,1,0,4.0_Large,0,Ready_To_Move,23,1605.0,3.0,215.0,MagicBricks
250.0,240-260L,868.0,3.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,True,0,289.3333333333333,0,0,1,3.0_Medium,0,Under_Construction,91,1035.0,2.0,47.0,99acres
250.0,240-260L,2507.0,3.0,Apartment,Furnished,Jodhpur,Tier 2,Owner,False,0,835.6666666666666,0,0,0,3.0_Large,0,Ready_To_Move,15,1320.0,3.0,185.0,MagicBricks
250.0,240-260L,1400.0,2.0,Apartment,Furnished,Bavla,Tier 2,Owner,False,1,700.0,0,0,0,2.0_Medium,0,Ready_To_Move,9,1350.0,2.0,43.0,MagicBricks
245.00000000000003,240-260L,2230.0,3.0,Apartment,Furnished,Vastrapur,Tier 1,Owner,False,0,743.3333333333334,0,1,0,3.0_Large,0,Ready_To_Move,17,1500.0,3.0,185.0,MagicBricks
245.00000000000003,240-260L,2491.0,4.0,Apartment,Furnished,Science City,Tier 2,Dealer,True,0,622.75,1,0,0,4.0_Large,0,Under_Construction,31,1890.0,3.0,181.0,MagicBricks
245.00000000000003,240-260L,2230.0,3.0,Apartment,Furnished,Vastrapur,Tier 1,Owner,False,0,743.3333333333334,0,1,0,3.0_Large,0,Ready_To_Move,17,1500.0,3.0,185.0,MagicBricks
245.00000000000003,240-260L,3075.0,4.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,2,768.75,1,1,0,4.0_XLarge,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
240.0,220-240L,2865.0,4.0,Apartment,Furnished,Navrangpura,Tier 1,Unknown,False,0,716.25,1,1,0,4.0_Large,0,Ready_To_Move,23,1605.0,3.0,215.0,99acres
240.0,220-240L,2590.0,4.0,Apartment,Semi-Furnished,Ambli,Tier 3,Owner,False,3,647.5,1,0,1,4.0_Large,1,Ready_To_Move,49,2166.0,4.0,210.0,MagicBricks
240.0,220-240L,1447.0,4.0,Apartment,Semi-Furnished,Thaltej,Tier 1,Owner,False,4,361.75,1,1,0,4.0_Medium,1,Ready_To_Move,59,1899.0,3.0,150.0,MagicBricks
240.0,220-240L,1567.0,4.0,Apartment,Furnished,Sanathal,Tier 3,Owner,False,2,391.75,1,0,1,4.0_Large,0,Ready_To_Move,18,1689.5,3.0,115.0,MagicBricks
240.0,220-240L,2300.0,4.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,3,575.0,1,1,0,4.0_Large,1,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
240.0,220-240L,2865.0,4.0,Apartment,Furnished,Navrangpura,Tier 1,Unknown,False,0,716.25,1,1,0,4.0_Large,0,Ready_To_Move,23,1605.0,3.0,215.0,99acres
240.0,220-240L,1447.0,4.0,Apartment,Semi-Furnished,Thaltej,Tier 1,Owner,False,4,361.75,1,1,0,4.0_Medium,1,Ready_To_Move,59,1899.0,3.0,150.0,MagicBricks
240.0,220-240L,2865.0,4.0,Apartment,Furnished,Navrangpura,Tier 1,Owner,False,0,716.25,1,1,0,4.0_Large,0,Ready_To_Move,23,1605.0,3.0,215.0,99acres
237.0,220-240L,3568.0,4.0,Apartment,Furnished,Hebatpur,Tier 3,Owner,False,2,892.0,1,0,1,4.0_XLarge,0,Ready_To_Move,4,3384.0,4.0,237.0,MagicBricks
237.0,220-240L,3568.0,4.0,Apartment,Furnished,Hebatpur,Tier 3,Owner,False,2,892.0,1,0,1,4.0_XLarge,0,Ready_To_Move,4,3384.0,4.0,237.0,MagicBricks
236.0,220-240L,3380.0,4.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,False,3,845.0,1,1,0,4.0_XLarge,1,Ready_To_Move,33,2160.0,4.0,175.0,MagicBricks
236.0,220-240L,3380.0,4.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,False,3,845.0,1,1,0,4.0_XLarge,1,Ready_To_Move,33,2160.0,4.0,175.0,MagicBricks
235.0,220-240L,2709.0,4.0,Apartment,Furnished,Makarba,Tier 2,Dealer,True,0,677.25,1,0,0,4.0_Large,0,Under_Construction,23,1663.0,3.0,93.0,MagicBricks
231.0,220-240L,1760.0,4.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,True,2,440.0,1,0,0,4.0_Large,0,Under_Construction,115,1325.0,2.0,79.0,MagicBricks
230.0,220-240L,3200.0,4.0,Apartment,Unfurnished,Hebatpur,Tier 3,Owner,False,0,800.0,1,0,1,4.0_XLarge,0,Ready_To_Move,4,3384.0,4.0,237.0,MagicBricks
230.0,220-240L,1743.0,4.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,0,435.75,1,0,1,4.0_Large,0,Ready_To_Move,49,2166.0,4.0,210.0,MagicBricks
230.0,220-240L,2065.0,4.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,True,3,516.25,1,0,0,4.0_Large,1,Under_Construction,115,1325.0,2.0,79.0,MagicBricks
230.0,220-240L,3855.0,5.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,2,771.0,1,1,0,5.0_XLarge,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
230.0,220-240L,3000.0,4.0,Apartment,Furnished,Jodhpur,Tier 2,Owner,False,2,750.0,1,0,0,4.0_Large,0,Ready_To_Move,15,1320.0,3.0,185.0,MagicBricks
230.0,220-240L,3000.0,4.0,Apartment,Furnished,Jodhpur,Tier 2,Owner,False,2,750.0,1,0,0,4.0_Large,0,Ready_To_Move,15,1320.0,3.0,185.0,MagicBricks
229.0,220-240L,1785.0,4.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,3,446.25,1,0,0,4.0_Large,1,Ready_To_Move,115,1325.0,2.0,79.0,MagicBricks
228.0,220-240L,1895.0,4.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,True,2,473.75,1,0,1,4.0_Large,0,Under_Construction,76,872.5,2.0,52.75,MagicBricks
228.0,220-240L,1895.0,4.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,True,2,473.75,1,0,1,4.0_Large,0,Under_Construction,76,872.5,2.0,52.75,MagicBricks
225.0,220-240L,2200.0,4.0,Apartment,Furnished,Gokuldham,Tier 2,Owner,False,2,550.0,1,0,0,4.0_Large,0,Ready_To_Move,5,2100.0,3.0,95.0,MagicBricks
225.0,220-240L,1575.0,4.0,Independent House,Semi-Furnished,Ghatlodia,Tier 2,Owner,False,3,393.75,1,0,0,4.0_Large,1,Ready_To_Move,9,1575.0,2.0,73.75,99acres
225.0,220-240L,1650.0,4.0,Apartment,Semi-Furnished,Isanpur,Tier 2,Owner,False,3,412.5,1,0,0,4.0_Large,1,Ready_To_Move,27,900.0,2.0,55.0,MagicBricks
225.0,220-240L,1070.0,3.0,Apartment,Semi-Furnished,Ashram road,Tier 2,Owner,False,1,356.6666666666667,0,0,0,3.0_Medium,0,Ready_To_Move,11,1800.0,3.0,190.0,MagicBricks
225.0,220-240L,2200.0,4.0,Apartment,Furnished,Koteshwar,Tier 3,Owner,True,2,550.0,1,0,1,4.0_Large,0,Under_Construction,7,2520.0,4.0,182.0,MagicBricks
225.0,220-240L,945.0,4.0,Apartment,Furnished,Navrangpura,Tier 1,Owner,False,2,236.25,1,1,0,4.0_Medium,0,Ready_To_Move,23,1605.0,3.0,215.0,MagicBricks
225.0,220-240L,1485.0,4.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,2,371.25,1,1,0,4.0_Medium,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
225.0,220-240L,1750.0,3.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,3,583.3333333333334,0,1,0,3.0_Large,1,Ready_To_Move,59,1899.0,3.0,150.0,MagicBricks
225.0,220-240L,1700.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,True,2,425.0,1,0,0,4.0_Large,0,Under_Construction,216,1250.0,3.0,72.0,MagicBricks
225.0,220-240L,2574.0,4.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,2,643.5,1,1,0,4.0_Large,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
225.0,220-240L,1575.0,4.0,Independent House,Semi-Furnished,Ghatlodia,Tier 2,Unknown,False,3,393.75,1,0,0,4.0_Large,1,Ready_To_Move,9,1575.0,2.0,73.75,99acres
225.0,220-240L,1421.0,3.0,Apartment,Furnished,Navrangpura,Tier 1,Owner,False,0,473.6666666666667,0,1,0,3.0_Medium,0,Ready_To_Move,23,1605.0,3.0,215.0,MagicBricks
225.0,220-240L,2200.0,4.0,Apartment,Furnished,Gokuldham,Tier 2,Owner,False,2,550.0,1,0,0,4.0_Large,0,Ready_To_Move,5,2100.0,3.0,95.0,MagicBricks
225.0,220-240L,1575.0,4.0,Independent House,Semi-Furnished,Ghatlodia,Tier 2,Unknown,False,3,393.75,1,0,0,4.0_Large,1,Ready_To_Move,9,1575.0,2.0,73.75,99acres
225.0,220-240L,1518.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,2,759.0,0,1,0,2.0_Large,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
222.00000000000003,220-240L,3900.0,4.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,1,975.0,1,1,0,4.0_XLarge,0,Under_Construction,240,1435.0,3.0,80.0,MagicBricks
220.00000000000003,220-240L,2125.0,4.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,True,2,531.25,1,0,1,4.0_Large,0,Under_Construction,76,872.5,2.0,52.75,MagicBricks
220.00000000000003,220-240L,3300.0,5.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,False,2,660.0,1,1,0,5.0_XLarge,0,Ready_To_Move,33,2160.0,4.0,175.0,MagicBricks
220.00000000000003,220-240L,2095.0,4.0,Apartment,Furnished,Makarba,Tier 2,Owner,True,1,523.75,1,0,0,4.0_Large,0,Under_Construction,23,1663.0,3.0,93.0,MagicBricks
220.00000000000003,220-240L,2700.0,3.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,0,900.0,0,0,0,3.0_Large,0,Ready_To_Move,136,1305.0,3.0,85.0,MagicBricks
220.00000000000003,220-240L,2095.0,4.0,Apartment,Furnished,Makarba,Tier 2,Owner,True,1,523.75,1,0,0,4.0_Large,0,Under_Construction,23,1663.0,3.0,93.0,MagicBricks
218.00000000000003,200-220L,2763.0,3.0,Independent House,Unfurnished,Navrangpura,Tier 1,Owner,False,0,921.0,0,1,0,3.0_Large,0,Ready_To_Move,23,1605.0,3.0,215.0,99acres
218.00000000000003,200-220L,2763.0,3.0,Independent House,Unfurnished,Navrangpura,Tier 1,Builder,False,0,921.0,0,1,0,3.0_Large,0,Ready_To_Move,23,1605.0,3.0,215.0,99acres
218.00000000000003,200-220L,2763.0,3.0,Independent House,Unfurnished,Navrangpura,Tier 1,Builder,False,0,921.0,0,1,0,3.0_Large,0,Ready_To_Move,23,1605.0,3.0,215.0,99acres
217.0,200-220L,2097.0,4.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,3,524.25,1,1,0,4.0_Large,1,Under_Construction,240,1435.0,3.0,80.0,MagicBricks
217.0,200-220L,2097.0,4.0,Apartment,Furnished,Bopal,Tier 1,Dealer,True,0,524.25,1,1,0,4.0_Large,0,Under_Construction,240,1435.0,3.0,80.0,MagicBricks
215.0,200-220L,3950.0,4.0,Apartment,Furnished,Koteshwar,Tier 3,Owner,False,1,987.5,1,0,1,4.0_XLarge,0,Ready_To_Move,7,2520.0,4.0,182.0,MagicBricks
215.0,200-220L,200.0,3.0,Apartment,Furnished,Vastrapur,Tier 1,Owner,False,3,66.66666666666667,0,1,0,3.0_Small,1,Ready_To_Move,17,1500.0,3.0,185.0,MagicBricks
215.0,200-220L,2160.0,4.0,Apartment,Furnished,Gota,Tier 2,Owner,False,3,540.0,1,0,0,4.0_Large,1,Ready_To_Move,136,1305.0,3.0,85.0,MagicBricks
215.0,200-220L,3950.0,4.0,Apartment,Furnished,Koteshwar,Tier 3,Owner,False,1,987.5,1,0,1,4.0_XLarge,0,Ready_To_Move,7,2520.0,4.0,182.0,MagicBricks
215.0,200-220L,1347.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,0,449.0,0,0,0,3.0_Medium,0,Ready_To_Move,115,1325.0,2.0,79.0,MagicBricks
215.0,200-220L,1350.0,3.0,Apartment,Furnished,Vastrapur,Tier 1,Owner,False,2,450.0,0,1,0,3.0_Medium,0,Ready_To_Move,17,1500.0,3.0,185.0,MagicBricks
215.0,200-220L,1350.0,3.0,Apartment,Furnished,Vastrapur,Tier 1,Owner,False,2,450.0,0,1,0,3.0_Medium,0,Ready_To_Move,17,1500.0,3.0,185.0,MagicBricks
215.0,200-220L,1347.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,0,449.0,0,0,0,3.0_Medium,0,Ready_To_Move,115,1325.0,2.0,79.0,MagicBricks
215.0,200-220L,3006.0,4.0,Apartment,Unfurnished,Bhadaj,Tier 3,Unknown,False,1,751.5,1,0,1,4.0_XLarge,0,Ready_To_Move,23,2178.0,3.0,155.0,99acres
215.0,200-220L,3006.0,4.0,Apartment,Unfurnished,Bhadaj,Tier 3,Dealer,False,1,751.5,1,0,1,4.0_XLarge,0,Ready_To_Move,23,2178.0,3.0,155.0,99acres
215.0,200-220L,1605.0,4.0,Apartment,Furnished,Navrangpura,Tier 1,Owner,False,3,401.25,1,1,0,4.0_Large,1,Ready_To_Move,23,1605.0,3.0,215.0,MagicBricks
215.0,200-220L,1554.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,3,518.0,0,1,0,3.0_Large,1,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
215.0,200-220L,2160.0,4.0,Apartment,Furnished,Gota,Tier 2,Owner,False,3,540.0,1,0,0,4.0_Large,1,Ready_To_Move,136,1305.0,3.0,85.0,MagicBricks
215.0,200-220L,3006.0,4.0,Apartment,Unfurnished,Bhadaj,Tier 3,Unknown,False,1,751.5,1,0,1,4.0_XLarge,0,Ready_To_Move,23,2178.0,3.0,155.0,99acres
211.0,200-220L,3159.0,4.0,Apartment,Furnished,Gota,Tier 2,Owner,False,2,789.75,1,0,0,4.0_XLarge,0,Ready_To_Move,136,1305.0,3.0,85.0,MagicBricks
211.0,200-220L,3159.0,4.0,Apartment,Furnished,Gota,Tier 2,Owner,False,2,789.75,1,0,0,4.0_XLarge,0,Ready_To_Move,136,1305.0,3.0,85.0,MagicBricks
211.0,200-220L,1893.0,4.0,Apartment,Furnished,Naranpura,Tier 2,Owner,False,2,473.25,1,0,0,4.0_Large,0,Ready_To_Move,23,1287.0,3.0,118.0,MagicBricks
210.0,200-220L,2250.0,3.0,Apartment,Furnished,Vastrapur,Tier 1,Owner,False,1,750.0,0,1,0,3.0_Large,0,Ready_To_Move,17,1500.0,3.0,185.0,MagicBricks
210.0,200-220L,4850.0,4.0,Apartment,Semi-Furnished,Hansol,Tier 3,Owner,False,0,1212.5,1,0,1,4.0_XLarge,0,Ready_To_Move,11,1350.0,4.0,56.5,MagicBricks
210.0,200-220L,3000.0,5.0,Apartment,Furnished,Paldi,Tier 1,Owner,False,1,600.0,1,1,0,5.0_Large,0,Ready_To_Move,30,1152.0,3.0,114.5,MagicBricks
210.0,200-220L,2838.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,0,946.0,0,0,1,3.0_Large,0,Ready_To_Move,49,2166.0,4.0,210.0,MagicBricks
210.0,200-220L,1885.0,3.0,Apartment,Furnished,Vastrapur,Tier 1,Owner,False,2,628.3333333333334,0,1,0,3.0_Large,0,Ready_To_Move,17,1500.0,3.0,185.0,MagicBricks
210.0,200-220L,2250.0,3.0,Apartment,Furnished,Vastrapur,Tier 1,Owner,False,1,750.0,0,1,0,3.0_Large,0,Ready_To_Move,17,1500.0,3.0,185.0,MagicBricks
210.0,200-220L,2838.0,4.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,0,709.5,1,0,1,4.0_Large,0,Ready_To_Move,49,2166.0,4.0,210.0,MagicBricks
209.0,200-220L,2114.0,4.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,2,528.5,1,1,0,4.0_Large,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
209.0,200-220L,2114.0,4.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,2,528.5,1,1,0,4.0_Large,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
206.0,200-220L,1743.0,4.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,2,435.75,1,0,1,4.0_Large,0,Ready_To_Move,49,2166.0,4.0,210.0,MagicBricks
205.0,200-220L,2456.0,4.0,Apartment,Furnished,Odhav,Tier 2,Owner,False,2,614.0,1,0,0,4.0_Large,0,Ready_To_Move,22,1119.0,4.0,82.5,MagicBricks
205.0,200-220L,2788.0,3.0,Apartment,Furnished,Science City,Tier 2,Owner,False,0,929.3333333333334,0,0,0,3.0_Large,0,Ready_To_Move,31,1890.0,3.0,181.0,MagicBricks
205.0,200-220L,2960.0,4.0,Apartment,Furnished,Bopal,Tier 1,Unknown,False,2,740.0,1,1,0,4.0_Large,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
205.0,200-220L,2456.0,4.0,Apartment,Furnished,Odhav,Tier 2,Owner,False,2,614.0,1,0,0,4.0_Large,0,Ready_To_Move,22,1119.0,4.0,82.5,MagicBricks
205.0,200-220L,2788.0,3.0,Apartment,Furnished,Science City,Tier 2,Owner,False,0,929.3333333333334,0,0,0,3.0_Large,0,Ready_To_Move,31,1890.0,3.0,181.0,MagicBricks
203.0,200-220L,3445.0,4.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,0,861.25,1,1,0,4.0_XLarge,0,Ready_To_Move,59,1899.0,3.0,150.0,MagicBricks
201.0,200-220L,3447.0,4.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,0,861.75,1,1,0,4.0_XLarge,0,Ready_To_Move,59,1899.0,3.0,150.0,MagicBricks
201.0,200-220L,2124.0,4.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,True,3,531.0,1,0,0,4.0_Large,1,Under_Construction,115,1325.0,2.0,79.0,MagicBricks
201.0,200-220L,3475.0,4.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,0,868.75,1,1,0,4.0_XLarge,0,Ready_To_Move,59,1899.0,3.0,150.0,MagicBricks
200.0,180-200L,3000.0,4.0,Apartment,Semi-Furnished,Naranpura,Tier 2,Owner,False,1,750.0,1,0,0,4.0_Large,0,Ready_To_Move,23,1287.0,3.0,118.0,MagicBricks
200.0,180-200L,3075.0,4.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,768.75,1,1,0,4.0_XLarge,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
200.0,180-200L,1320.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,0,440.0,0,0,1,3.0_Medium,0,Ready_To_Move,49,2166.0,4.0,210.0,MagicBricks
200.0,180-200L,3151.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,787.75,1,0,0,4.0_XLarge,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
200.0,180-200L,248.0,4.0,Apartment,Furnished,Sughad,Tier 3,Owner,False,0,62.0,1,0,1,4.0_Small,0,Ready_To_Move,7,999.0,4.0,130.0,MagicBricks
200.0,180-200L,2900.0,3.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,0,966.6666666666666,0,0,0,3.0_Large,0,Ready_To_Move,164,1210.5,3.0,70.0,MagicBricks
200.0,180-200L,2400.0,3.0,Apartment,Furnished,Bopal,Tier 1,Dealer,False,2,800.0,0,1,0,3.0_Large,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
200.0,180-200L,2838.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,0,946.0,0,0,1,3.0_Large,0,Ready_To_Move,49,2166.0,4.0,210.0,MagicBricks
200.0,180-200L,2900.0,3.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,0,966.6666666666666,0,0,0,3.0_Large,0,Ready_To_Move,164,1210.5,3.0,70.0,MagicBricks
200.0,180-200L,1200.0,3.0,Apartment,Furnished,Jodhpur,Tier 2,Owner,False,1,400.0,0,0,0,3.0_Medium,0,Ready_To_Move,15,1320.0,3.0,185.0,MagicBricks
200.0,180-200L,2400.0,3.0,Apartment,Furnished,Bopal,Tier 1,Dealer,False,2,800.0,0,1,0,3.0_Large,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
200.0,180-200L,1464.0,3.0,Apartment,Furnished,Jodhpur,Tier 2,Builder,True,2,488.0,0,0,0,3.0_Medium,0,Under_Construction,15,1320.0,3.0,185.0,MagicBricks
200.0,180-200L,2150.0,4.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,2,537.5,1,0,0,4.0_Large,0,Ready_To_Move,164,1210.5,3.0,70.0,MagicBricks
199.0,180-200L,1800.0,4.0,Apartment,Furnished,Ranip,Tier 2,Owner,False,1,450.0,1,0,0,4.0_Large,0,Ready_To_Move,43,800.0,2.0,53.0,MagicBricks
198.0,180-200L,3291.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,False,3,822.75,1,0,0,4.0_XLarge,1,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
198.0,180-200L,3291.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,False,3,822.75,1,0,0,4.0_XLarge,1,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
