Price_Lakhs,Area_SqFt,BHK,Property_Type,Furnishing_Status,Locality,Locality_Tier,Seller_Type,Under_Construction,Source_Website
78.0,1850.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,MagicBricks
110.0,1710.0,3.0,Apartment,Furnished,Gurukul,Tier 2,Owner,False,MagicBricks
90.0,1481.0,3.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,MagicBricks
195.0,3060.0,5.0,Apartment,Furnished,Paldi,Tier 1,Unknown,False,99acres
65.0,972.0,2.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,MagicBricks
333.0,2035.0,4.0,Apartment,Furnished,Ambli,Tier 3,Owner,True,MagicBricks
42.0,630.0,1.0,Apartment,Semi-Furnished,Keshav Nagar,Tier 3,Owner,False,MagicBricks
300.0,1925.0,4.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,MagicBricks
190.0,3900.0,4.0,Apartment,Furnished,Odhav,Tier 2,Owner,False,MagicBricks
89.0,805.0,3.0,Apartment,Semi-Furnished,Odhav,Tier 2,Owner,False,MagicBricks
227.0,2280.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,True,MagicBricks
250.0,1750.0,4.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,MagicBricks
85.0,1730.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,False,MagicBricks
53.0,1485.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
27.0,756.0,2.0,Apartment,Semi-Furnished,Narol,Tier 2,Owner,False,MagicBricks
110.0,873.0,1.0,Apartment,Furnished,Chandlodia,Tier 2,Owner,False,MagicBricks
87.0,1510.0,3.0,Apartment,Unfurnished,Jagatpur,Tier 2,Owner,False,99acres
58.0,611.0,2.0,Apartment,Furnished,Shyamal,Tier 2,Owner,False,MagicBricks
60.0,1070.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,MagicBricks
35.0,467.0,1.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,MagicBricks
194.0,3447.0,4.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,MagicBricks
150.0,2100.0,3.0,Apartment,Semi-Furnished,Motera,Tier 2,Owner,False,MagicBricks
231.0,1760.0,4.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,True,MagicBricks
130.0,1439.0,4.0,Apartment,Furnished,Tragad,Tier 2,Owner,False,MagicBricks
54.0,692.0,2.0,Apartment,Semi-Furnished,Gota,Tier 2,Dealer,False,MagicBricks
42.0,1140.0,2.0,Apartment,Furnished,Hathijan,Tier 3,Owner,False,MagicBricks
70.0,1170.0,2.0,Apartment,Semi-Furnished,Motera,Tier 2,Owner,False,MagicBricks
150.0,1110.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,MagicBricks
42.0,1170.0,1.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
135.0,2376.0,3.0,Apartment,Unfurnished,Vaishno Devi,Tier 2,Unknown,False,99acres
68.0,2160.0,4.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,True,99acres
55.0,1150.0,2.0,Apartment,Unfurnished,Shela,Tier 2,Unknown,True,99acres
70.0,1440.0,3.0,Apartment,Furnished,Ashram road,Tier 2,Owner,False,MagicBricks
90.0,980.0,3.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,MagicBricks
50.0,1085.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
321.0,2455.0,4.0,Apartment,Furnished,Shilaj,Tier 2,Owner,True,MagicBricks
52.0,1150.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
300.0,2200.0,4.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,MagicBricks
126.0,2300.0,3.0,Apartment,Furnished,Bhadaj,Tier 3,Owner,False,MagicBricks
53.0,1485.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
38.0,724.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,MagicBricks
211.0,1893.0,4.0,Apartment,Furnished,Naranpura,Tier 2,Owner,False,MagicBricks
60.0,650.0,2.0,Apartment,Unfurnished,Tragad,Tier 2,Unknown,False,99acres
190.0,1500.0,3.0,Apartment,Semi-Furnished,Ambli,Tier 3,Owner,False,MagicBricks
60.0,1410.0,2.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,MagicBricks
66.0,1557.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,MagicBricks
72.0,1052.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
58.0,576.0,2.0,Apartment,Semi-Furnished,Shilaj,Tier 2,Owner,False,MagicBricks
105.0,1730.0,3.0,Apartment,Unfurnished,Jagatpur,Tier 2,Unknown,False,99acres
82.0,1701.0,3.0,Apartment,Furnished,Ghuma,Tier 2,Owner,False,MagicBricks
40.0,882.0,2.0,Apartment,Semi-Furnished,Vinzol,Tier 3,Owner,False,MagicBricks
115.0,1317.0,3.0,Apartment,Furnished,Sanathal,Tier 3,Owner,True,MagicBricks
297.0,3227.0,5.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
351.0,4464.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,True,MagicBricks
288.0,3850.0,4.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,MagicBricks
250.0,5850.0,5.0,Apartment,Unfurnished,Naroda,Tier 3,Owner,False,99acres
70.0,1440.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,MagicBricks
330.0,1674.0,4.0,Apartment,Furnished,Prahlad Nagar,Tier 1,Owner,False,MagicBricks
150.0,1360.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
310.0,1920.0,4.0,Apartment,Furnished,Vastrapur,Tier 1,Owner,False,MagicBricks
60.0,739.0,2.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,MagicBricks
52.0,580.0,1.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,MagicBricks
40.0,1110.0,2.0,Apartment,Semi-Furnished,Amraiwadi,Tier 2,Owner,False,MagicBricks
55.0,589.0,2.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,MagicBricks
70.0,817.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
255.0,2275.0,4.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,MagicBricks
280.0,2000.0,4.0,Apartment,Furnished,Ghuma,Tier 2,Owner,False,MagicBricks
100.0,1944.0,3.0,Apartment,Furnished,Naranpura,Tier 2,Owner,False,MagicBricks
110.0,972.0,3.0,Apartment,Furnished,Tragad,Tier 2,Owner,False,MagicBricks
287.0,1766.0,4.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,True,MagicBricks
302.0,3538.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
65.0,786.0,2.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,MagicBricks
42.0,720.0,2.0,Apartment,Unfurnished,Maninagar,Tier 2,Owner,False,99acres
115.0,1500.0,4.0,Apartment,Furnished,Isanpur,Tier 2,Owner,False,MagicBricks
150.0,1485.0,4.0,Independent House,Unfurnished,Ghuma,Tier 2,Unknown,False,99acres
93.0,945.0,3.0,Apartment,Furnished,Chanakyapuri,Tier 3,Owner,False,MagicBricks
33.0,670.0,2.0,Apartment,Furnished,Sanand,Tier 2,Owner,True,MagicBricks
95.0,1710.0,3.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,MagicBricks
38.5,831.0,3.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,MagicBricks
265.0,2005.0,4.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,MagicBricks
225.0,1070.0,3.0,Apartment,Semi-Furnished,Ashram road,Tier 2,Owner,False,MagicBricks
75.0,1169.0,3.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,MagicBricks
166.0,2095.0,4.0,Apartment,Furnished,Makarba,Tier 2,Owner,True,MagicBricks
59.0,1045.0,3.0,Apartment,Semi-Furnished,Vastral,Tier 2,Owner,False,MagicBricks
105.0,1484.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,MagicBricks
75.0,1200.0,4.0,Apartment,Furnished,Hatkeshwar,Tier 3,Owner,False,MagicBricks
48.0,810.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,MagicBricks
300.0,2000.0,4.0,Apartment,Furnished,New CG Road,Tier 1,Owner,False,MagicBricks
58.0,741.0,2.0,Apartment,Unfurnished,S P Ring Road,Tier 2,Owner,False,99acres
110.0,1860.0,5.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,MagicBricks
120.0,1833.0,4.0,Apartment,Furnished,Vatva,Tier 2,Owner,False,MagicBricks
52.5,784.0,2.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,MagicBricks
55.0,1440.0,3.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,False,MagicBricks
33.0,650.0,1.0,Apartment,Furnished,Ghodasar,Tier 2,Owner,False,MagicBricks
300.0,2310.0,4.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,False,MagicBricks
170.0,1680.0,4.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,MagicBricks
305.0,3591.0,4.0,Apartment,Unfurnished,Gota,Tier 2,Owner,False,99acres
141.0,1152.0,3.0,Apartment,Furnished,Science City,Tier 2,Owner,False,MagicBricks
56.0,1540.0,3.0,Apartment,Semi-Furnished,Hathijan,Tier 3,Owner,False,MagicBricks
52.5,1280.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,MagicBricks
80.0,700.0,2.0,Apartment,Semi-Furnished,Sabarmati,Tier 2,Owner,False,MagicBricks
100.0,1206.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,MagicBricks
76.0,959.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,MagicBricks
32.0,765.0,2.0,Apartment,Semi-Furnished,Khanpur,Tier 3,Owner,False,MagicBricks
35.0,864.0,1.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,MagicBricks
38.0,970.0,2.0,Apartment,Semi-Furnished,Sarkhej,Tier 3,Owner,False,MagicBricks
115.0,1060.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,False,MagicBricks
95.0,980.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,MagicBricks
181.0,1532.0,3.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,True,MagicBricks
229.0,2655.0,4.0,Apartment,Furnished,Sughad,Tier 3,Owner,False,MagicBricks
31.5,371.0,1.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,MagicBricks
215.0,1750.0,4.0,Apartment,Furnished,Ambli,Tier 3,Dealer,True,MagicBricks
75.5,950.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,True,MagicBricks
57.5,1085.0,2.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,MagicBricks
290.0,1827.0,4.0,Independent House,Unfurnished,Naroda,Tier 3,Unknown,False,99acres
169.0,3654.0,4.0,Apartment,Furnished,Ognaj,Tier 3,Dealer,True,MagicBricks
125.0,1980.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,MagicBricks
225.0,3600.0,4.0,Apartment,Furnished,Chharodi,Tier 3,Owner,True,MagicBricks
44.0,1161.0,2.0,Apartment,Furnished,Isanpur,Tier 2,Owner,False,MagicBricks
65.0,1230.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
8.0,394.0,1.0,Apartment,Furnished,Aslali,Tier 3,Owner,False,MagicBricks
300.0,2750.0,3.0,Apartment,Unfurnished,Shahibaug,Tier 2,Owner,False,99acres
55.0,1134.0,3.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,MagicBricks
362.0,2237.0,4.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,True,MagicBricks
44.0,945.0,3.0,Apartment,Semi-Furnished,Kathwada,Tier 3,Owner,False,MagicBricks
35.0,765.0,1.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,MagicBricks
165.0,2000.0,3.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,False,MagicBricks
70.0,1120.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
120.0,1133.0,3.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,MagicBricks
52.0,780.0,2.0,Apartment,Unfurnished,Bopal,Tier 1,Owner,False,MagicBricks
41.0,1080.0,2.0,Apartment,Unfurnished,Vastral,Tier 2,Unknown,False,99acres
427.0,5900.0,4.0,Apartment,Semi-Furnished,Ambli,Tier 3,Owner,False,MagicBricks
165.0,2115.0,3.0,Apartment,Semi-Furnished,Vastrapur,Tier 1,Owner,False,MagicBricks
87.0,1332.0,3.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,MagicBricks
87.0,1485.0,3.0,Apartment,Semi-Furnished,Bhat,Tier 3,Owner,False,MagicBricks
55.0,730.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
300.0,3220.0,4.0,Apartment,Semi-Furnished,Sarkhej,Tier 3,Owner,False,MagicBricks
68.5,1197.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
45.0,900.0,2.0,Apartment,Furnished,Vatva,Tier 2,Owner,False,MagicBricks
125.0,1181.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,True,MagicBricks
48.0,760.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
44.5,1170.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
90.0,980.0,2.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,MagicBricks
70.0,855.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
115.0,1785.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,MagicBricks
60.0,850.0,5.0,Apartment,Semi-Furnished,Ghodasar,Tier 2,Owner,False,MagicBricks
41.0,945.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,MagicBricks
51.0,1035.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,MagicBricks
150.0,2335.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
109.0,870.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
180.0,1962.0,4.0,Apartment,Semi-Furnished,Shyamal,Tier 2,Owner,False,MagicBricks
184.0,2838.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,MagicBricks
50.0,8500.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
48.0,945.0,2.0,Apartment,Semi-Furnished,Vejalpur,Tier 2,Owner,False,MagicBricks
300.0,3538.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
62.5,741.0,2.0,Apartment,Unfurnished,Jagatpur,Tier 2,Unknown,True,99acres
26.0,756.0,2.0,Apartment,Furnished,Narol,Tier 2,Owner,False,MagicBricks
125.0,1515.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,MagicBricks
50.0,750.0,1.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,MagicBricks
108.0,1377.0,2.0,Apartment,Unfurnished,Shahibaug,Tier 2,Unknown,False,99acres
80.0,1404.0,3.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,MagicBricks
317.0,2458.0,4.0,Apartment,Furnished,Thaltej,Tier 1,Owner,True,MagicBricks
77.5,963.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
105.0,1080.0,3.0,Apartment,Furnished,Keshav Nagar,Tier 3,Owner,False,MagicBricks
34.5,400.0,1.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,MagicBricks
47.0,409.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,MagicBricks
80.0,1435.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
240.0,2590.0,4.0,Apartment,Semi-Furnished,Ambli,Tier 3,Owner,False,MagicBricks
275.0,5350.0,4.0,Apartment,Unfurnished,Shela,Tier 2,Unknown,False,99acres
88.7,968.0,3.0,Apartment,Furnished,Shela,Tier 2,Builder,True,MagicBricks
185.0,242.0,3.0,Apartment,Semi-Furnished,Bhadaj,Tier 3,Owner,False,MagicBricks
45.0,1017.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,MagicBricks
85.0,1709.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
25.0,495.0,1.0,Apartment,Semi-Furnished,Manipur,Tier 3,Owner,False,MagicBricks
42.0,527.0,2.0,Apartment,Semi-Furnished,Jagatpur,Tier 2,Owner,False,MagicBricks
79.0,882.0,3.0,Apartment,Semi-Furnished,Vasna,Tier 2,Owner,False,MagicBricks
79.6,973.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,MagicBricks
38.0,516.0,2.0,Apartment,Semi-Furnished,Vejalpur,Tier 2,Owner,False,MagicBricks
46.5,738.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,MagicBricks
420.0,4920.0,4.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,MagicBricks
165.0,1910.0,3.0,Apartment,Semi-Furnished,Satellite,Tier 1,Dealer,False,MagicBricks
120.0,1333.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,MagicBricks
222.00000000000003,3900.0,4.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,MagicBricks
101.0,1908.0,3.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
64.0,1836.0,3.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
180.0,1350.0,3.0,Apartment,Furnished,Vastrapur,Tier 1,Owner,False,MagicBricks
50.0,619.0,2.0,Apartment,Semi-Furnished,Nirnay Nagar,Tier 3,Owner,False,MagicBricks
25.0,990.0,2.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,False,MagicBricks
65.0,1890.0,3.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
100.0,1341.0,3.0,Apartment,Furnished,Hansol,Tier 3,Owner,False,MagicBricks
100.0,2400.0,3.0,Apartment,Furnished,Shantipura,Tier 3,Owner,True,MagicBricks
115.0,1250.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,True,MagicBricks
55.0,819.0,2.0,Apartment,Semi-Furnished,Vejalpur,Tier 2,Owner,False,MagicBricks
165.0,1428.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
58.5,1500.0,2.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,False,MagicBricks
47.0,999.0,2.0,Apartment,Semi-Furnished,Sughad,Tier 3,Owner,False,MagicBricks
81.0,210.0,3.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,MagicBricks
85.0,1785.0,3.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
98.0,1750.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,MagicBricks
154.0,3240.0,4.0,Apartment,Furnished,Gota,Tier 2,Dealer,True,MagicBricks
59.9,1134.0,2.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,MagicBricks
120.0,1890.0,3.0,Apartment,Furnished,Navrangpura,Tier 1,Owner,False,MagicBricks
355.0,3770.0,4.0,Apartment,Furnished,Sanathal,Tier 3,Owner,False,MagicBricks
104.0,1435.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,False,MagicBricks
120.0,1651.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,MagicBricks
150.0,1805.0,4.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,MagicBricks
82.0,1100.0,3.0,Apartment,Furnished,Motera,Tier 2,Owner,False,MagicBricks
75.0,1161.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
125.0,1650.0,4.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,MagicBricks
50.0,800.0,2.0,Apartment,Semi-Furnished,Sarkhej,Tier 3,Owner,False,MagicBricks
40.0,916.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,MagicBricks
45.6,395.0,2.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,MagicBricks
75.0,1926.0,3.0,Apartment,Furnished,Tragad,Tier 2,Owner,False,MagicBricks
85.0,990.0,3.0,Apartment,Furnished,Ranip,Tier 2,Owner,False,MagicBricks
91.0,1420.0,3.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,MagicBricks
185.0,2093.0,3.0,Apartment,Furnished,Ambawadi,Tier 1,Owner,False,MagicBricks
126.0,2300.0,3.0,Apartment,Furnished,Bhadaj,Tier 3,Owner,False,MagicBricks
70.0,870.0,3.0,Apartment,Furnished,Chanakyapuri,Tier 3,Owner,False,MagicBricks
31.5,415.0,1.0,Apartment,Semi-Furnished,Vastral,Tier 2,Owner,False,MagicBricks
190.0,1750.0,4.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,False,MagicBricks
96.0,960.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,MagicBricks
110.0,867.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,MagicBricks
120.0,2400.0,3.0,Apartment,Furnished,Shantipura,Tier 3,Owner,False,MagicBricks
75.0,1650.0,2.0,Apartment,Furnished,Nirnay Nagar,Tier 3,Owner,False,MagicBricks
90.0,1001.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,MagicBricks
96.0,960.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,MagicBricks
161.0,280.0,3.0,Apartment,Furnished,Sola,Tier 2,Owner,False,MagicBricks
130.0,2520.0,3.0,Apartment,Furnished,Chharodi,Tier 3,Owner,True,MagicBricks
29.8,475.0,1.0,Apartment,Furnished,Thakkarbapa Nagar,Tier 3,Owner,False,MagicBricks
31.6,850.0,2.0,Apartment,Semi-Furnished,Bapunagar,Tier 2,Owner,False,MagicBricks
72.0,1000.0,3.0,Apartment,Semi-Furnished,Shilaj,Tier 2,Owner,False,MagicBricks
66.9,1760.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,True,MagicBricks
47.4,1185.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
41.0,1179.0,2.0,Apartment,Furnished,Sughad,Tier 3,Owner,False,MagicBricks
66.0,1557.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,MagicBricks
75.7,856.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,True,MagicBricks
47.0,1070.0,2.0,Apartment,Semi-Furnished,Vastral,Tier 2,Owner,False,MagicBricks
42.0,352.0,2.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,MagicBricks
70.0,1620.0,3.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,MagicBricks
70.0,1500.0,3.0,Apartment,Unfurnished,Chandkheda,Tier 2,Unknown,False,99acres
65.0,1557.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,MagicBricks
42.0,1080.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,MagicBricks
80.0,1675.0,3.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,MagicBricks
60.0,1240.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
80.0,1675.0,2.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,MagicBricks
22.0,801.0,1.0,Apartment,Semi-Furnished,Changodar,Tier 2,Owner,False,MagicBricks
32.0,945.0,3.0,Apartment,Semi-Furnished,Khanpur,Tier 3,Owner,False,MagicBricks
80.0,1795.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,MagicBricks
101.0,1300.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,True,MagicBricks
305.0,2583.0,4.0,Independent House,Unfurnished,Vastral,Tier 2,Owner,False,99acres
85.0,575.0,3.0,Apartment,Semi-Furnished,Jagatpur,Tier 2,Owner,False,MagicBricks
110.0,1377.0,2.0,Apartment,Furnished,Shyamal,Tier 2,Owner,False,MagicBricks
55.0,1260.0,2.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,MagicBricks
51.0,800.0,2.0,Apartment,Furnished,Ranip,Tier 2,Owner,False,MagicBricks
125.0,1335.0,3.0,Apartment,Furnished,Navrangpura,Tier 1,Owner,False,MagicBricks
40.0,1025.0,2.0,Apartment,Semi-Furnished,Ghuma,Tier 2,Owner,False,MagicBricks
21.0,400.0,1.0,Apartment,Furnished,Narol,Tier 2,Owner,False,MagicBricks
325.0,1620.0,4.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,MagicBricks
285.0,300.0,4.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,MagicBricks
85.0,1709.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
100.0,900.0,1.0,Apartment,Semi-Furnished,Amraiwadi,Tier 2,Owner,False,MagicBricks
100.0,1206.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,MagicBricks
109.0,2340.0,4.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,False,MagicBricks
70.0,810.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
46.0,806.0,2.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,MagicBricks
67.0,913.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,MagicBricks
82.0,1755.0,3.0,Apartment,Furnished,Tragad,Tier 2,Owner,False,MagicBricks
151.0,1800.0,3.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,MagicBricks
17.5,756.0,1.0,Apartment,Semi-Furnished,Vatva,Tier 2,Owner,False,MagicBricks
192.0,2520.0,4.0,Apartment,Furnished,Chharodi,Tier 3,Owner,False,MagicBricks
181.0,1532.0,3.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,True,MagicBricks
92.0,1080.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,MagicBricks
74.0,1585.0,3.0,Apartment,Semi-Furnished,Vejalpur,Tier 2,Owner,False,MagicBricks
100.0,1530.0,3.0,Apartment,Semi-Furnished,Vaishno Devi,Tier 2,Owner,False,MagicBricks
108.0,1377.0,2.0,Apartment,Semi-Furnished,Ashok Vatika,Tier 3,Owner,False,MagicBricks
21.0,612.0,1.0,Apartment,Semi-Furnished,Changodar,Tier 2,Owner,False,MagicBricks
160.0,1890.0,3.0,Apartment,Furnished,Ambawadi,Tier 1,Owner,False,MagicBricks
60.0,840.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
43.5,890.0,2.0,Apartment,Semi-Furnished,Vasna,Tier 2,Owner,False,MagicBricks
32.0,1305.0,2.0,Apartment,Furnished,Amraiwadi,Tier 2,Owner,False,MagicBricks
44.5,923.0,2.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,MagicBricks
45.0,699.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,False,MagicBricks
130.0,1350.0,5.0,Apartment,Semi-Furnished,Sabarmati,Tier 2,Owner,False,MagicBricks
265.0,3000.0,3.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,MagicBricks
70.0,685.0,2.0,Apartment,Furnished,Juhapura,Tier 2,Owner,False,MagicBricks
85.0,819.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,False,MagicBricks
